access_probability,capture_probability,useless_noise,context_correlation,needed_access_mi_bits,protected_leakage_cmi_bits,protected_remainder_bits,record_innovation_bits,structured_fraction,needed_access_norm,protected_leakage_norm,protected_remainder_norm,record_burden,self_limiting_score,regime
0.26,0.98,0.08,0.35,0.3254593639403983,0.8915414000805427,0.01819472245062334,2.2651876790553795,0.14367876311075478,0.3254593639403983,0.98,0.02000000000000002,0.12039020140555756,0.0008226392109943653,crystallization_capture
0.27,0.98,0.08,0.35,0.3345747779412038,0.8915414000805428,0.018194722450623337,2.2890213567717432,0.14616498747441217,0.3345747779412038,0.98,0.020000000000000014,0.1227738650643474,0.0008579818677719815,crystallization_capture
0.28,0.98,0.08,0.35,0.343690191942009,0.8915414000805428,0.01819472245062334,2.3121229451245036,0.14864702271422764,0.343690191942009,0.98,0.020000000000000018,0.12510186175403948,0.0008939450866117229,crystallization_capture
0.29,0.98,0.08,0.35,0.3528056059428146,0.8915414000805428,0.018194722450623337,2.3345087949045826,0.15112626978012078,0.3528056059428146,0.98,0.020000000000000014,0.12737405245578948,0.0009305368118696442,crystallization_capture
0.3,0.98,0.08,0.35,0.36192101994362,0.8915414000805428,0.01819472245062334,2.3561938617966764,0.1536040925204869,0.36192101994362,0.98,0.020000000000000018,0.12959028191125233,0.0009677659125513218,crystallization_capture
0.31,0.98,0.08,0.35,0.3710364339444254,0.8915414000805428,0.01819472245062334,2.3771918349446457,0.15608182246388425,0.3710364339444254,0.98,0.020000000000000018,0.1317503804195158,0.0010056421827877157,crystallization_capture
0.32,0.98,0.08,0.35,0.38015184794523105,0.8915414000805428,0.01819472245062334,2.3975152482920885,0.15856076336366945,0.38015184794523105,0.98,0.020000000000000018,0.1338541652080142,0.0010441763461413857,crystallization_capture
0.33,0.98,0.08,0.35,0.3892672619460362,0.8915414000805427,0.018194722450623337,2.4171755773481274,0.16104219552520038,0.3892672619460362,0.98,0.020000000000000018,0.1359014414544909,0.0010833800635885397,crystallization_capture
0.34,0.98,0.08,0.35,0.39838267594684185,0.8915414000805427,0.01819472245062334,2.4361833235422354,0.16352737993772545,0.39838267594684185,0.98,0.02000000000000002,0.13789200302104265,0.001123265945073528,crystallization_capture
0.35000000000000003,0.98,0.08,0.35,0.40749808994764725,0.8915414000805426,0.01819472245062334,2.454548087945502,0.16601756223432967,0.40749808994764725,0.98,0.020000000000000025,0.13982563294877304,0.0011638475645772727,crystallization_capture
0.36,0.98,0.08,0.35,0.4166135039484524,0.8915414000805428,0.01819472245062334,2.4722786358263087,0.16851397650378833,0.4166135039484524,0.98,0.020000000000000018,0.1417021037517615,0.0012051394786816083,crystallization_capture
0.37,0.98,0.08,0.35,0.4257289179492578,0.8915414000805428,0.01819472245062334,2.4893829532586875,0.17101784897818317,0.4257289179492578,0.98,0.020000000000000018,0.14352117754125981,0.001247157248648581,crystallization_capture
0.38,0.98,0.08,0.35,0.43484433195006345,0.8915414000805428,0.01819472245062334,2.5058682967987265,0.17353040161990227,0.43484433195006345,0.98,0.020000000000000018,0.14528260600481313,0.0012899174660688216,crystallization_capture
0.39,0.98,0.08,0.35,0.44395974595086884,0.8915414000805428,0.01819472245062334,2.521741237078319,0.17605285563130937,0.44395974595086884,0.98,0.020000000000000018,0.14698613025999097,0.0013334377821669061,crystallization_capture
0.4,0.98,0.08,0.35,0.45307515995167424,0.8915414000805428,0.01819472245062334,2.5370076970287068,0.17858643491003473,0.45307515995167424,0.98,0.020000000000000018,0.14863148059834497,0.0013777369408849024,crystallization_capture
0.41000000000000003,0.98,0.08,0.35,0.46219057395247964,0.8915414000805428,0.01819472245062334,2.551672985332668,0.18113236947258066,0.46219057395247964,0.98,0.020000000000000018,0.15021837613186795,0.0014228348158988773,crystallization_capture
0.42,0.98,0.08,0.35,0.47130598795328504,0.8915414000805428,0.01819472245062334,2.5657418256093028,0.1836918988688042,0.47130598795328504,0.98,0.020000000000000018,0.15174652435146696,0.0014687524517575882,crystallization_capture
0.43,0.98,0.08,0.35,0.48042140195409033,0.8915414000805431,0.018194722450623344,2.579218381755374,0.18626627560987036,0.4804214019540904,0.98,0.020000000000000018,0.15321562060463456,0.001515512109368565,crystallization_capture
0.44,0.98,0.08,0.35,0.48953681595489584,0.8915414000805431,0.01819472245062334,2.5921062797993155,0.18885676863249468,0.4895368159548959,0.98,0.020000000000000014,0.1546253474975301,0.00156313731609491,crystallization_capture
0.45,0.98,0.08,0.35,0.49865222995570113,0.8915414000805431,0.01819472245062334,2.6044086265658732,0.1914646668227386,0.4986522299557012,0.98,0.020000000000000014,0.155975374224971,0.0016116529207670807,crystallization_capture
0.46,0.98,0.08,0.35,0.5077676439565069,0.891541400080543,0.01819472245062334,2.616128025399097,0.19409128262331338,0.5077676439565069,0.98,0.020000000000000014,0.1572653558303322,0.0016610851539583826,crystallization_capture
0.47000000000000003,0.98,0.08,0.35,0.5168830579573123,0.891541400080543,0.01819472245062334,2.6272665891474163,0.19673795574930517,0.5168830579573123,0.98,0.020000000000000014,0.15849493239599033,0.0017114616939215882,crystallization_capture
0.48,0.98,0.08,0.35,0.5259984719581177,0.8915414000805428,0.01819472245062334,2.6378259505756834,0.19940605703849526,0.5259984719581177,0.98,0.020000000000000018,0.159663728163707,0.0017628117386379635,crystallization_capture
0.49,0.98,0.08,0.35,0.5351138859589232,0.8915414000805428,0.01819472245062334,2.647807270334097,0.2020969924640335,0.5351138859589232,0.98,0.020000000000000018,0.16077135058315828,0.0018151660844898145,crystallization_capture
0.5,0.98,0.08,0.35,0.5442292999597286,0.8915414000805427,0.01819472245062334,2.6572112425820924,0.20481220733918187,0.5442292999597286,0.98,0.02000000000000002,0.16181738928567457,0.0018685572121347768,crystallization_capture
0.51,0.98,0.08,0.35,0.553344713960534,0.891541400080543,0.01819472245062334,2.6660380983357075,0.20755319074620995,0.553344713960534,0.98,0.020000000000000014,0.16280141497911005,0.0019230193802354655,crystallization_capture
0.52,0.98,0.08,0.35,0.5624601279613395,0.8915414000805428,0.01819472245062334,2.674287606578905,0.21032148022436123,0.5624601279613395,0.98,0.020000000000000018,0.1637229782585884,0.0019785887277834887,crystallization_capture
0.53,0.98,0.08,0.35,0.5715755419621449,0.891541400080543,0.01819472245062334,2.681959073152248,0.21311866675517238,0.5715755419621449,0.98,0.020000000000000014,0.16458160832664803,0.002035303385853683,crystallization_capture
0.54,0.98,0.08,0.35,0.5806909559629503,0.8915414000805428,0.01819472245062334,2.6890513374055396,0.2159464000874058,0.5806909559629503,0.98,0.020000000000000018,0.1653768116149935,0.002093203599735058,crystallization_capture
0.55,0.98,0.08,0.35,0.5898063699637557,0.891541400080543,0.01819472245062334,2.6955627665739277,0.21880639444853373,0.5898063699637557,0.98,0.020000000000000014,0.16610807029862795,0.0021523318625113978,crystallization_capture
0.56,0.98,0.08,0.35,0.5989217839645612,0.891541400080543,0.01819472245062334,2.7014912478089803,0.22170043469521183,0.5989217839645612,0.98,0.020000000000000014,0.16677484069155257,0.002212733061309968,crystallization_capture
0.5700000000000001,0.98,0.08,0.35,0.6080371979653666,0.891541400080543,0.01819472245062334,2.70683417776665,0.2246303829616356,0.6080371979653666,0.98,0.020000000000000014,0.1673765515114365,0.002274454637604453,crystallization_capture
0.58,0.98,0.08,0.35,0.617152611966172,0.8915414000805428,0.01819472245062334,2.7115884496221896,0.22759818587225542,0.617152611966172,0.98,0.020000000000000018,0.1679126019986269,0.0023375467631524577,crystallization_capture
0.59,0.98,0.08,0.35,0.6262680259669774,0.891541400080543,0.01819472245062334,2.7157504373471655,0.2306058823942367,0.6262680259669774,0.98,0.020000000000000014,0.16838235987254802,0.0024020625333733723,crystallization_capture
0.6,0.98,0.08,0.35,0.6353834399677829,0.8915414000805427,0.01819472245062334,2.719315977044815,0.2336556124155452,0.6353834399677829,0.98,0.02000000000000002,0.16878515910583813,0.0024680581802354333,crystallization_capture
0.61,0.98,0.08,0.35,0.6444988539685882,0.8915414000805428,0.01819472245062334,2.7222803450960393,0.23674962614691725,0.6444988539685882,0.98,0.020000000000000018,0.16912029749343738,0.0025355933070285155,crystallization_capture
0.62,0.98,0.08,0.35,0.6536142679693937,0.8915414000805427,0.01819472245062334,2.724638232818057,0.23989029446062246,0.6536142679693937,0.98,0.02000000000000002,0.16938703399015032,0.0026047311477608555,crystallization_capture
0.63,0.98,0.08,0.35,0.6627296819701991,0.8915414000805428,0.01819472245062334,2.726383717279629,0.24308012029629755,0.6627296819701991,0.98,0.020000000000000018,0.16958458578585933,0.002675538854344247,crystallization_capture
0.64,0.98,0.08,0.35,0.6718450959710045,0.891541400080543,0.01819472245062334,2.7275102278488603,0.24632175128482542,0.6718450959710045,0.98,0.020000000000000014,0.16971212508239641,0.0027480878152375842,crystallization_capture
0.65,0.98,0.08,0.35,0.68096050997181,0.8915414000805428,0.01819472245062334,2.728010507969665,0.24961799376594712,0.68096050997181,0.98,0.020000000000000018,0.16976877552990965,0.0028224540098193544,crystallization_capture
0.66,0.98,0.08,0.35,0.6900759239726155,0.8915414000805427,0.01819472245062334,2.7278765715680096,0.2529718284049609,0.6900759239726155,0.98,0.02000000000000002,0.16975360827315522,0.002898718403477846,crystallization_capture
0.67,0.98,0.08,0.35,0.6991913379734209,0.8915414000805427,0.01819472245062334,2.7270996533755127,0.25638642764960395,0.6991913379734209,0.98,0.02000000000000002,0.16966563754919728,0.002976967389269866,crystallization_capture
0.68,0.98,0.08,0.35,0.7083067519742263,0.8915414000805428,0.01819472245062334,2.725670152321084,0.2598651753114945,0.7083067519742263,0.98,0.020000000000000018,0.16950381576713813,0.0030572932830390228,crystallization_capture
0.6900000000000001,0.98,0.08,0.35,0.7174221659750317,0.8915414000805428,0.01819472245062334,2.7235775669752527,0.2634116886091794,0.7174221659750317,0.98,0.020000000000000018,0.16926702798723225,0.0031397948801463703,crystallization_capture
0.7000000000000001,0.98,0.08,0.35,0.7265375799758372,0.891541400080543,0.01819472245062334,2.7208104218288938,0.2670298430742808,0.7265375799758372,0.98,0.020000000000000014,0.16895408570043524,0.003224578083505365,crystallization_capture
0.71,0.98,0.08,0.35,0.7356529939766425,0.8915414000805427,0.01819472245062334,2.7173561829384103,0.2707238008015368,0.7356529939766425,0.98,0.02000000000000002,0.16856371978927798,0.0033117566145014266,crystallization_capture
0.72,0.98,0.08,0.35,0.7447684079774479,0.8915414000805428,0.01819472245062334,2.713201161159942,0.2744980426217443,0.7447684079774479,0.98,0.020000000000000018,0.16809457252585147,0.003401452820708101,crystallization_capture
0.73,0.98,0.08,0.35,0.7538838219782534,0.8915414000805428,0.018194722450623337,2.7083304008087925,0.2783574048990182,0.7538838219782534,0.98,0.020000000000000014,0.1675451884312148,0.0034937985972098794,crystallization_capture
0.74,0.98,0.08,0.35,0.7629992359790588,0.8915414000805428,0.01819472245062334,2.7027275510940405,0.28230712180745093,0.7629992359790588,0.98,0.020000000000000018,0.16691400378077592,0.003588936441969668,crystallization_capture
0.75,0.98,0.08,0.35,0.7721146499798643,0.8915414000805428,0.018194722450623344,2.696374717061361,0.2863528741366304,0.7721146499798643,0.98,0.02000000000000002,0.16619933448955138,0.003687020670255194,crystallization_capture
0.76,0.98,0.08,0.35,0.7812300639806697,0.8915414000805428,0.01819472245062334,2.689252285987556,0.2905008459233433,0.7812300639806697,0.98,0.020000000000000018,0.16539936204616135,0.003788218818958418,crystallization_capture
0.77,0.98,0.08,0.35,0.7903454779814751,0.8915414000805428,0.01819472245062334,2.6813387241503763,0.29475779052566675,0.7903454779814751,0.98,0.020000000000000018,0.16451211708008762,0.003892713279108481,crystallization_capture
0.78,0.98,0.08,0.35,0.7994608919822805,0.8915414000805428,0.01819472245062334,2.6726103375666095,0.29913110816976907,0.7994608919822805,0.98,0.020000000000000018,0.1635354600362977,0.0040007032045487525,crystallization_capture
0.79,0.98,0.08,0.35,0.8085763059830859,0.8915414000805428,0.01819472245062334,2.6630409885367237,0.3036289375430826,0.8085763059830859,0.98,0.020000000000000018,0.16246705828521602,0.004112406757401542,crystallization_capture
0.8,0.98,0.08,0.35,0.8176917199838915,0.8915414000805428,0.01819472245062334,2.6526017574936174,0.3082602647283585,0.8176917199838915,0.98,0.020000000000000018,0.1613043588003723,0.0042280637676845876,crystallization_capture
0.81,0.98,0.08,0.35,0.826807133984697,0.8915414000805428,0.01819472245062334,2.641260536490958,0.3130350537411013,0.826807133984697,0.98,0.020000000000000018,0.1600445552708094,0.004347938906861858,crystallization_capture
0.8200000000000001,0.98,0.08,0.35,0.8359225479855021,0.891541400080543,0.01819472245062334,2.6289815363361453,0.31796440425004946,0.8359225479855023,0.98,0.020000000000000014,0.15868454815071087,0.004472325505532631,crystallization_capture
0.8300000000000001,0.98,0.08,0.35,0.8450379619863077,0.8915414000805431,0.01819472245062334,2.615724683352891,0.3230607438788704,0.8450379619863078,0.98,0.020000000000000014,0.15722089563991948,0.004601550187347146,crystallization_capture
0.84,0.98,0.08,0.35,0.8541533759871132,0.8915414000805428,0.01819472245062334,2.601444873250043,0.32833806503844937,0.8541533759871132,0.98,0.020000000000000018,0.15564975286714677,0.004735978549834707,crystallization_capture
0.85,0.98,0.08,0.35,0.8632687899879186,0.8915414000805428,0.01819472245062334,2.5860910373266828,0.3338122198823691,0.8632687899879186,0.98,0.020000000000000018,0.15396679550454606,0.004876022206277003,crystallization_capture
0.86,0.98,0.08,0.35,0.872384203988724,0.8915414000805427,0.01819472245062334,2.5696049582539437,0.33950129228483134,0.872384203988724,0.98,0.02000000000000002,0.15216712250384268,0.005022147623968124,crystallization_capture
0.87,0.98,0.08,0.35,0.8814996179895294,0.891541400080543,0.018194722450623337,2.551919745639882,0.3454260736434317,0.8814996179895294,0.98,0.02000000000000001,0.15024513032266495,0.005174887374213975,crystallization_capture
0.88,0.98,0.08,0.35,0.8906150319903348,0.8915414000805431,0.01819472245062334,2.532957839900063,0.35161068137852375,0.8906150319903349,0.98,0.020000000000000014,0.14819434741494175,0.005334854683558995,crystallization_capture
0.89,0.98,0.08,0.35,0.8997304459911403,0.8915414000805428,0.01819472245062334,2.512628346778032,0.3580833779674871,0.8997304459911403,0.98,0.020000000000000018,0.14600721202708467,0.005502762605316916,crystallization_capture
0.9,0.98,0.08,0.35,0.9088458599919458,0.891541400080543,0.01819472245062334,2.4908233962035906,0.3648776791550821,0.9088458599919458,0.98,0.020000000000000014,0.1436747668878927,0.005679449826207127,crystallization_capture
0.91,0.98,0.08,0.35,0.9179612739927512,0.8915414000805428,0.018194722450623337,2.4674130336792173,0.37203389196009784,0.9179612739927512,0.98,0.020000000000000014,0.1411862281656847,0.005865916293630922,crystallization_capture
0.92,0.98,0.08,0.35,0.9270766879935566,0.891541400080543,0.01819472245062334,2.4422378208181934,0.3796013148641557,0.9270766879935566,0.98,0.020000000000000014,0.13852835694445365,0.006063373910208015,crystallization_capture
0.93,0.98,0.08,0.35,0.936192101994362,0.8915414000805427,0.01819472245062334,2.4150976955169483,0.3876415035847945,0.936192101994362,0.98,0.02000000000000002,0.13568450620216121,0.006273321372590919,crystallization_capture
0.9400000000000001,0.98,0.08,0.35,0.9453075159951675,0.891541400080543,0.018194722450623344,2.3857343777720073,0.39623334634510843,0.9453075159951675,0.98,0.02000000000000002,0.1326331040806581,0.006497659837158323,crystallization_capture
0.9500000000000001,0.98,0.08,0.35,0.9544229299959729,0.891541400080543,0.018194722450623344,2.3538018297342926,0.4054814292092348,0.9544229299959729,0.98,0.02000000000000002,0.12934508645959786,0.0067388825037492635,crystallization_capture
0.96,0.98,0.08,0.35,0.9635383439967783,0.8915414000805428,0.018194722450623337,2.3188124757015567,0.4155309470228979,0.9635383439967783,0.98,0.020000000000000014,0.12577918145173717,0.007000410636640613,crystallization_capture
0.97,0.98,0.08,0.35,0.9726537579975837,0.8915414000805428,0.018194722450623337,2.2800275584515237,0.4265973691380115,0.9726537579975837,0.98,0.020000000000000014,0.12187220336274651,0.0072872582784194425,crystallization_capture
0.98,0.98,0.08,0.35,0.9817691719983891,0.8915414000805428,0.01819472245062334,2.2361916571625735,0.43903623772754885,0.9817691719983891,0.98,0.020000000000000018,0.11751530066506799,0.007607587197782425,crystallization_capture
0.99,0.98,0.08,0.35,0.9908845859991946,0.8915414000805427,0.018194722450623344,2.1846596645174694,0.453564736921187,0.9908845859991946,0.98,0.020000000000000025,0.11247487328717576,0.007977613795706679,crystallization_capture
1.0,0.98,0.08,0.35,1.0,0.8915414000805428,0.01819472245062334,2.1129819426223637,0.47326481113176366,1.0,0.98,0.020000000000000018,0.10561354170817294,0.008465632765245779,crystallization_capture
0.0,0.99,0.08,0.35,0.08936123869414558,0.9006387613058544,0.00909736122531167,1.1507931358959111,0.07765186974683891,0.08936123869414558,0.99,0.01000000000000001,0.032566046031742846,6.713089283443411e-05,dissolution_low_structure
0.01,0.99,0.08,0.35,0.09846762630720396,0.9006387613058543,0.009097361225311672,1.240692659404881,0.07936504303526354,0.09846762630720396,0.99,0.010000000000000014,0.03775189568764348,7.519860585536728e-05,dissolution_low_structure
0.02,0.99,0.08,0.35,0.10757401392026256,0.9006387613058545,0.009097361225311669,1.3104464536638492,0.0820895913903988,0.10757401392026256,0.99,0.010000000000000007,0.04202322804428216,8.459612039318292e-05,dissolution_low_structure
0.03,0.99,0.08,0.35,0.11668040153332115,0.9006387613058543,0.00909736122531167,1.372504156566663,0.08501278555337763,0.11668040153332115,0.99,0.010000000000000012,0.04600246509557926,9.463012507871305e-05,dissolution_low_structure
0.04,0.99,0.08,0.35,0.12578678914637975,0.9006387613058545,0.009097361225311669,1.4295108754305603,0.08799288715344226,0.12578678914637975,0.99,0.010000000000000007,0.04980450711576767,0.00010517089387860128,dissolution_low_structure
0.05,0.99,0.08,0.35,0.13489317675943835,0.9006387613058544,0.009097361225311669,1.48272203107716,0.09097671305351945,0.13489317675943835,0.99,0.010000000000000009,0.05347852102419637,0.00011615842053704449,dissolution_low_structure
0.06,0.99,0.08,0.35,0.14399956437249672,0.9006387613058545,0.00909736122531167,1.5328763807287384,0.09394075489899485,0.14399956437249672,0.99,0.010000000000000009,0.057050688297744845,0.00012755678716401718,dissolution_low_structure
0.07,0.99,0.08,0.35,0.15310595198555532,0.9006387613058544,0.009097361225311669,1.5804615000875444,0.09687420539954597,0.15310595198555532,0.99,0.010000000000000009,0.06053664326421826,0.00013934136891854986,dissolution_low_structure
0.08,0.99,0.08,0.35,0.1622123395986137,0.9006387613058547,0.009097361225311672,1.6258234270026526,0.09977242110335825,0.16221233959861373,0.99,0.010000000000000009,0.06394640581093758,0.00015149388897290798,dissolution_low_structure
0.09,0.99,0.08,0.35,0.1713187272116723,0.9006387613058545,0.009097361225311669,1.6692204414775411,0.10263397389264318,0.1713187272116723,0.99,0.010000000000000007,0.06728670781742774,0.00016400011398506133,crystallization_capture
0.1,0.99,0.08,0.35,0.1804251148247309,0.9006387613058545,0.00909736122531167,1.7108526056157782,0.10545918113138181,0.1804251148247309,0.99,0.010000000000000009,0.07056222248880983,0.0001768486324450849,crystallization_capture
0.11,0.99,0.08,0.35,0.1895315024377895,0.9006387613058545,0.009097361225311672,1.750879357804083,0.10824932145838763,0.1895315024377895,0.99,0.01000000000000001,0.07377626878864418,0.0001900301416679169,crystallization_capture
0.12,0.99,0.08,0.35,0.19863789005084798,0.9006387613058546,0.00909736122531167,1.7894306525399784,0.11100619617133228,0.19863789005084798,0.99,0.010000000000000007,0.07693124042485999,0.00020353699923758348,crystallization_capture
0.13,0.99,0.08,0.35,0.20774427766390668,0.9006387613058545,0.00909736122531167,1.8266143598936615,0.11373187588211053,0.20774427766390668,0.99,0.010000000000000009,0.08002887977748385,0.0002173629234356027,crystallization_capture
0.14,0.99,0.08,0.35,0.21685066527696506,0.9006387613058546,0.00909736122531167,1.862521374121587,0.11642855125849894,0.21685066527696506,0.99,0.010000000000000007,0.08307045957366221,0.00023150278331682855,crystallization_capture
0.15,0.99,0.08,0.35,0.22595705289002366,0.9006387613058545,0.00909736122531167,1.8972292548081902,0.11909844438534546,0.22595705289002366,0.99,0.010000000000000009,0.08605690716288483,0.0002459524458009121,crystallization_capture
0.16,0.99,0.08,0.35,0.23506344050308225,0.9006387613058546,0.00909736122531167,1.9308048923454142,0.12174375641732642,0.23506344050308225,0.99,0.010000000000000007,0.0889888917316175,0.00026070866078518645,crystallization_capture
0.17,0.99,0.08,0.35,0.24416982811614063,0.9006387613058545,0.00909736122531167,1.9633065040621258,0.12436663741038279,0.24416982811614063,0.99,0.010000000000000009,0.09186688683378852,0.00027576897267401714,crystallization_capture
0.18,0.99,0.08,0.35,0.25327621572919945,0.9006387613058545,0.009097361225311672,1.9947851586592449,0.1269691699027047,0.25327621572919945,0.99,0.01000000000000001,0.09469121603919528,0.0002911316509309856,crystallization_capture
0.19,0.99,0.08,0.35,0.2623826033422576,0.9006387613058547,0.00909736122531167,2.025285960427921,0.12955336109021315,0.26238260334225766,0.99,0.010000000000000007,0.09746208676938206,0.0003067956347683468,crystallization_capture
0.2,0.99,0.08,0.35,0.2714889909553163,0.9006387613058546,0.00909736122531167,2.0548489830444447,0.13212114038330972,0.2714889909553163,0.99,0.010000000000000007,0.10017961570252154,0.0003227604886409531,crystallization_capture
0.21,0.99,0.08,0.35,0.2805953785683746,0.9006387613058546,0.00909736122531167,2.0835100157014144,0.13467436031206792,0.28059537856837463,0.99,0.010000000000000007,0.10284384805515279,0.000339026366206812,crystallization_capture
0.22,0.99,0.08,0.35,0.2897017661814333,0.9006387613058546,0.00909736122531167,2.111301166345165,0.1372147994797591,0.28970176618143334,0.99,0.010000000000000007,0.10545477234796763,0.0003555939810742948,crystallization_capture
0.23,0.99,0.08,0.35,0.298808153794492,0.9006387613058546,0.00909736122531167,2.1382513545427955,0.1397441667274817,0.298808153794492,0.99,0.010000000000000007,0.10801233179510994,0.000372464583103173,crystallization_capture
0.24,0.99,0.08,0.35,0.3079145414075506,0.9006387613058546,0.00909736122531167,2.164386717993838,0.14226410596945235,0.3079145414075506,0.99,0.010000000000000007,0.11051643313784176,0.0003896399393387235,crystallization_capture
0.25,0.99,0.08,0.35,0.31702092902060897,0.9006387613058544,0.009097361225311672,2.189730950681508,0.14477620135110333,0.31702092902060897,0.99,0.010000000000000012,0.11296695352242048,0.0004071223188809879,crystallization_capture
0.26,0.99,0.08,0.35,0.3261273166336678,0.9006387613058545,0.00909736122531167,2.2143055863280514,0.14728198250833105,0.3261273166336678,0.99,0.010000000000000009,0.1153637458661938,0.00042491448115405456,crystallization_capture
0.27,0.99,0.08,0.35,0.33523370424672616,0.9006387613058545,0.009097361225311669,2.2381302376566676,0.14978292978951813,0.33523370424672616,0.99,0.010000000000000007,0.11770664304439737,0.00044301966716156065,crystallization_capture
0.28,0.99,0.08,0.35,0.34434009185978487,0.9006387613058544,0.00909736122531167,2.2612227996216814,0.15228047935718472,0.34434009185978487,0.99,0.01000000000000001,0.11999546114923221,0.0004614415934069214,crystallization_capture
0.29,0.99,0.08,0.35,0.35344647947284324,0.9006387613058545,0.009097361225311669,2.2835996230140134,0.15477602812280475,0.35344647947284324,0.99,0.010000000000000007,0.12223000201338463,0.00048018444822827094,crystallization_capture
0.3,0.99,0.08,0.35,0.36255286708590184,0.9006387613058545,0.00909736122531167,2.30527566351836,0.15727093849269463,0.36255286708590184,0.99,0.010000000000000009,0.124410055146005,0.0004992528903546748,crystallization_capture
0.31,0.99,0.08,0.35,0.37165925469896033,0.9006387613058544,0.00909736122531167,2.326264610278583,0.15976654291897263,0.37165925469896033,0.99,0.01000000000000001,0.12653539919602397,0.0005186520495356139,crystallization_capture
0.32,0.99,0.08,0.35,0.3807656423120188,0.9006387613058545,0.00909736122531167,2.3465789972382787,0.16226414826014687,0.3807656423120188,0.99,0.010000000000000009,0.12860580303255276,0.0005383875291331685,crystallization_capture
0.33,0.99,0.08,0.35,0.3898720299250775,0.9006387613058545,0.009097361225311669,2.3662302999065714,0.1647650399627083,0.3898720299250775,0.99,0.010000000000000007,0.13062102651288976,0.0005584654105976154,crystallization_capture
0.34,0.99,0.08,0.35,0.3989784175381361,0.9006387613058545,0.00909736122531167,2.385229019712932,0.16727048607942652,0.3989784175381361,0.99,0.010000000000000009,0.13258082099380708,0.0005788922597739957,crystallization_capture
0.35000000000000003,0.99,0.08,0.35,0.4080848051511947,0.9006387613058546,0.00909736122531167,2.4035847577284515,0.16978174114270145,0.4080848051511947,0.99,0.010000000000000007,0.13448492963024372,0.0005996751350106983,crystallization_capture
0.36,0.99,0.08,0.35,0.4171911927642531,0.9006387613058546,0.00909736122531167,2.421306279221511,0.172300049912887,0.4171911927642531,0.99,0.010000000000000007,0.13633308749645567,0.0006208215970621722,crystallization_capture
0.37,0.99,0.08,0.35,0.4262975803773117,0.9006387613058544,0.00909736122531167,2.4384015702661435,0.17482665102236739,0.4262975803773117,0.99,0.01000000000000001,0.1381250215575095,0.0006423397207972256,crystallization_capture
0.38,0.99,0.08,0.35,0.43540396799036996,0.9006387613058547,0.00909736122531167,2.4548778874184354,0.17736278053660887,0.43540396799037,0.99,0.010000000000000007,0.13986045051327933,0.0006642381087425717,crystallization_capture
0.39,0.99,0.08,0.35,0.4445103556034288,0.9006387613058546,0.00909736122531167,2.4707418013102815,0.17990967545362144,0.4445103556034288,0.99,0.010000000000000007,0.14153908453251096,0.0006865259065088559,crystallization_capture
0.4,0.99,0.08,0.35,0.45361674321648715,0.9006387613058546,0.00909736122531167,2.4859992348729216,0.18246857716336948,0.45361674321648715,0.99,0.010000000000000007,0.14316062489078252,0.0007092128201636526,crystallization_capture
0.41000000000000003,0.99,0.08,0.35,0.46272313082954575,0.9006387613058546,0.00909736122531167,2.5006554967891357,0.18504073488878672,0.46272313082954575,0.99,0.010000000000000007,0.14472476352313357,0.0007323091356334216,crystallization_capture
0.42,0.99,0.08,0.35,0.47182951844260435,0.9006387613058545,0.00909736122531167,2.5147153106780236,0.18762740913021622,0.47182951844260435,0.99,0.010000000000000009,0.1462311824996012,0.0007558257402342375,crystallization_capture
0.43,0.99,0.08,0.35,0.48093590605566283,0.9006387613058546,0.009097361225311672,2.528182840436349,0.19022987513539813,0.48093590605566283,0.99,0.01000000000000001,0.14767955342977834,0.0007797741464498707,crystallization_capture
0.44,0.99,0.08,0.35,0.49004229366872143,0.9006387613058545,0.00909736122531167,2.541061712092543,0.19284942641758027,0.49004229366872143,0.99,0.010000000000000009,0.14906953680069568,0.0008041665180956061,crystallization_capture
0.45,0.99,0.08,0.35,0.4991486812817799,0.9006387613058546,0.00909736122531167,2.5533550324713543,0.19548737834497748,0.4991486812817799,0.99,0.010000000000000007,0.15040078125077116,0.0008290156990275034,crystallization_capture
0.46,0.99,0.08,0.35,0.5082550688948384,0.9006387613058545,0.00909736122531167,2.5650654049168296,0.19814507182569024,0.5082550688948384,0.99,0.010000000000000009,0.15167292278118105,0.0008543352445799754,crystallization_capture
0.47000000000000003,0.99,0.08,0.35,0.5173614565078969,0.9006387613058547,0.00909736122531167,2.576194942277402,0.20082387711332908,0.517361456507897,0.99,0.010000000000000007,0.15288558390476426,0.0008801394559399417,crystallization_capture
0.48,0.99,0.08,0.35,0.5264678441209556,0.9006387613058545,0.00909736122531167,2.5867452773179234,0.2035251977600306,0.5264678441209556,0.99,0.010000000000000009,0.15403837273141574,0.000906443417693925,crystallization_capture
0.49,0.99,0.08,0.35,0.5355742317340142,0.9006387613058544,0.00909736122531167,2.5967175706885897,0.20625047474531175,0.5355742317340142,0.99,0.01000000000000001,0.15513088198782876,0.0009332630388156967,crystallization_capture
0.5,0.99,0.08,0.35,0.5446806193470728,0.9006387613058544,0.00909736122531167,2.606112516548838,0.2090011908113506,0.5446806193470728,0.99,0.01000000000000001,0.1561626879683784,0.0009606150973971248,crystallization_capture
