noise_strength,structure_fraction,structured_syndrome_mi_bits,aligned_logical_env_mi_bits,unaligned_logical_env_mi_bits,unaligned_coherence,aligned_coherence,alignment_gain,aligned_entanglement_fidelity,unaligned_entanglement_fidelity,aligned_coherent_information_bits,unaligned_coherent_information_bits,noise_tailored_score,regime
1.0166666666666666,0.28,0.10833697201368311,0.5086064416413656,0.5982284205160802,0.30601997882328835,0.5851868974228103,0.2791669185995219,0.7925934487114051,0.6530099894116441,0.26350387628237315,0.06864888586521345,0.031153062443123134,transition
1.0333333333333332,0.28,0.11165346579283532,0.5193991769442957,0.6094592113654663,0.29427333807526274,0.5749133184905474,0.28063998041528465,0.7874566592452736,0.6471366690376313,0.25368380063254936,0.06340071075702536,0.030850278450712084,transition
1.05,0.28,0.11500821242825797,0.5300990822020715,0.620523821961251,0.28279755236520077,0.5646574584052124,0.28185990604001165,0.7823287292026062,0.6413987761826003,0.24410754253297529,0.058484029104481805,0.03051548069249917,transition
1.0666666666666667,0.28,0.1184005982034469,0.5407012612826037,0.6314180433125004,0.2715963771722338,0.5544248549225449,0.2828284777503111,0.7772124274612724,0.6357981885861169,0.23477503794885557,0.05388417481453289,0.03015031410150858,transition
1.0833333333333333,0.28,0.12183000906566074,0.5512010626686595,0.6421380340209111,0.26067290663633613,0.5442209263252074,0.2835480196888712,0.7721104631626037,0.6303364533181681,0.22568588868891126,0.04958659545945432,0.029756464788574074,leakage_limited
1.1,0.28,0.12529583089142507,0.5615940773150445,0.6526803122284995,0.25002959203121095,0.5340509674038434,0.28402137537263245,0.7670254837019217,0.6250147960156055,0.21683937618765703,0.045576901903257916,0.02933565160481565,leakage_limited
1.1166666666666667,0.28,0.12879744974656537,0.5718761362186736,0.6630417472508046,0.23966826150352302,0.52392014568768,0.2842518841841569,0.76196007284384,0.6198341307517615,0.20823447533116335,0.04184091373118981,0.028889617931732784,leakage_limited
1.1333333333333333,0.28,0.13233425214066893,0.5820433077165683,0.6732195509343561,0.22959014095375688,0.5138334979265298,0.2842433569727729,0.7569167489632649,0.6147950704768784,0.1998698683057979,0.03836470050176688,0.028420123731062386,leakage_limited
1.15,0.28,0.1359056252758829,0.5920918945268916,0.6832112687727092,0.21979587593406297,0.503795926825521,0.284000050891458,0.7518979634127605,0.6098979379670315,0.19174395844906988,0.03513461886458791,0.027928937883405044,leakage_limited
1.1666666666666667,0.28,0.13951095728996665,0.6020184305483841,0.693014770809224,0.2102855544391374,0.4938121980333461,0.28352664359420865,0.746906099016673,0.6051427772195687,0.1838548840814207,0.0321373456097922,0.02741783084144449,leakage_limited
1.1833333333333333,0.28,0.14314963749352552,0.6118196774339474,0.7026282423473545,0.20105873046746572,0.4838869373843001,0.2828282069168344,0.74194346869215,0.6005293652337329,0.17620053229766763,0.029359906736329044,0.026888567620396996,leakage_limited
1.2,0.28,0.14682105660135747,0.6214926209545557,0.7120501744812402,0.19211444823209814,0.4740246283938733,0.28191018016177516,0.7370123141969367,0.5960572241160491,0.16877855269676656,0.02678970264599778,0.026342901145157194,leakage_limited
1.2166666666666666,0.28,0.15052460695785827,0.6310344671700985,0.7212793544518977,0.1834512669024841,0.4642296100071529,0.2807783431046688,0.7321148050035764,0.5917256334512421,0.1615863710286276,0.024414529588384415,0.025782565970481806,leakage_limited
1.2333333333333334,0.28,0.15425968275643323,0.6404426384240138,0.7303148558284744,0.17506728576174221,0.4545060745988067,0.2794387888370645,0.7272530372994034,0.5875336428808711,0.15462120273689606,0.022222597498224306,0.025209272387501085,leakage_limited
1.25,0.28,0.15802568025287378,0.649714769178564,0.7391560285110512,0.16696016966704066,0.4448580662229411,0.27789789655590047,0.7224290331114706,0.5834800848335203,0.1478800663768589,0.020202544381301202,0.024624700926897468,leakage_limited
1.2666666666666666,0.28,0.16182199797266386,0.6588487017072013,0.7478024885524341,0.15912717470447166,0.4352894791106604,0.2761623044061887,0.7176447395553303,0.5795635873522358,0.14135979688800382,0.018343447417644487,0.024030497266266847,leakage_limited
1.2833333333333332,0.28,0.16564803691218943,0.6678424816595699,0.7562541078018737,0.15156517393388955,0.425804056412712,0.27423888247882244,0.7129020282063561,0.5757825869669447,0.13505705870118823,0.016634830961507974,0.023428267546502464,leakage_limited
1.3,0.28,0.16950320073382716,0.6766943535132435,0.7645110033838389,0.14427068312359553,0.4164053891841609,0.2721347060605654,0.7082026945920805,0.5721353415617978,0.1289683586608903,0.015066671626344674,0.02281957409952864,leakage_limited
1.3166666666666667,0.28,0.1733868959549014,0.6854027559243273,0.7725735270392267,0.1372398863794626,0.40709691560762573,0.2698570292281631,0.7035484578038129,0.5686199431897313,0.12309005874360412,0.013629400649767698,0.022205931587372246,leakage_limited
1.3333333333333333,0.28,0.17729853213049826,0.693966316986602,0.7804422543734255,0.1304686615780553,0.3978819204512046,0.26741325887314926,0.6989409602256023,0.5652343307890276,0.11741838855410236,0.012313903738323972,0.021588803550392832,leakage_limited
1.35,0.28,0.1812375220301365,0.7023838494061727,0.7881179740734694,0.12395260551847571,0.3887635347568376,0.2648109292383619,0.6943817673784188,0.5619763027592378,0.11194945758200725,0.011111518594854819,0.02096959936049009,leakage_limited
1.3666666666666667,0.28,0.18520328180829848,0.7106543455957908,0.7956016771726666,0.1176870587130154,0.379744735754488,0.26205767704147265,0.689872367877244,0.5588435293565077,0.10667926720189524,0.01001403033234527,0.020349671573255776,leakage_limited
1.3833333333333333,0.28,0.18919523116883102,0.7187769726904731,0.8028945464528574,0.11166712974217932,0.37082834699717737,0.2591612172549981,0.6854141734985887,0.5558335648710897,0.10160372240099935,0.009013664977566949,0.01973031367131416,leakage_limited
1.4,0.28,0.19321279352323048,0.7267510674840626,0.8099979460792885,0.10588771910523248,0.36201703871158314,0.25612931960635066,0.6810085193557915,0.5529438595526163,0.0967186432194509,0.008103081265597889,0.01911275818947768,leakage_limited
1.4166666666666667,0.28,0.19725539614283377,0.7345761312852744,0.8169134115589363,0.10034354250306592,0.35331332835860135,0.2529697858555354,0.6766566641793007,0.5501717712515329,0.09201977588894183,0.007275360922571084,0.018498175210811405,leakage_limited
1.4333333333333333,0.28,0.20132247030493836,0.7422518246918715,0.8236426400987927,0.09502915349585526,0.34471958139798653,0.24969042790213125,0.6723597906989933,0.5475145767479276,0.08750280365664931,0.00652399762891176,0.017887671221228838,leakage_limited
1.45,0.28,0.20541345143288378,0.7497779622830618,0.8301874814161398,0.08993896548365311,0.3362380122509166,0.2462990467672635,0.6681190061254583,0.5449694827418265,0.0831633572822772,0.005842884848983432,0.017282288308827668,leakage_limited
1.4666666666666666,0.28,0.20952777923012847,0.7571545072331275,0.836549929019526,0.08506727296369147,0.32787068545408127,0.24280341249038978,0.6639353427270407,0.5425336364818457,0.07899702519709495,0.00522630270564961,0.016683003692812552,leakage_limited
1.4833333333333334,0.28,0.21366489780836032,0.7643815658535766,0.842732111939738,0.08040827202373747,0.3196195169986671,0.23921124497492963,0.6598097584993335,0.5402041360118688,0.07499936331491774,0.004668904069904389,0.01609072956555944,leakage_limited
1.5,0.28,0.2178242558096853,0.7714593820765114,0.8487362868484118,0.07595608003631996,0.311486275847407,0.23553019581108706,0.6557431379237035,0.53797804001816,0.07116590448605231,0.00416570002658645,0.015506313230177565,leakage_limited
1.5166666666666666,0.28,0.22200530652294342,0.7783883318980223,0.8545648304627955,0.07170475452399867,0.3034725856226741,0.23176783109867544,0.651736292811337,0.5358523772619993,0.06749216758631782,0.003712044867430153,0.014930537514856896,leakage_limited
1.5333333333333332,0.28,0.22620750799419978,0.785168917806649,0.860220232103629,0.06764831117106242,0.2955799264584373,0.22793161528737488,0.6477899632292187,0.5338241555855312,0.06397366623436451,0.003303620752449943,0.014364121444398501,leakage_limited
1.55,0.28,0.23043032313146955,0.7918017632276582,0.8657050862539466,0.06378074096209038,0.28780963700875317,0.2240288960466628,0.6439048185043765,0.5318903704810451,0.06060591713161578,0.0029364221700769466,0.013807721148659486,leakage_limited
1.5666666666666667,0.28,0.2346732198037341,0.7982876070183144,0.8710220849637241,0.06009602643267753,0.2801629166053394,0.22006689017266184,0.6400814583026697,0.5300480132163388,0.05738444802026976,0.0026067403156662117,0.013261930987248703,leakage_limited
1.5833333333333333,0.28,0.23893567093431087,0.8046272980517745,0.8761740099610734,0.056588157022291856,0.2726408275566769,0.21605267053438504,0.6363204137783385,0.528294078511146,0.0543048052559012,0.0023111474971353463,0.012727284869723129,leakage_limited
1.6,0.28,0.24321715458864268,0.8108217899271125,0.881163724365554,0.05325114352368425,0.26524429758100077,0.2119931540573165,0.6326221487905004,0.5266255717618421,0.05136256099230185,0.0020464816656731166,0.012204257750776075,leakage_limited
1.6166666666666667,0.28,0.24751715405657448,0.8168721358398598,0.8859941639513296,0.05007903162749694,0.25797412236547596,0.20789509073797902,0.628987061182738,0.5250395158137484,0.04855331997727785,0.00180983115879374,0.01169326728048047,leakage_limited
1.6333333333333333,0.28,0.25183515792919015,0.8227794836411372,0.8906683279732887,0.047065914564704575,0.2508309682438102,0.2037650536791056,0.6254154841219051,0.5235329572823523,0.04587272595919245,0.0015985197325891765,0.011194675590530544,leakage_limited
1.65,0.28,0.25617066017028384,0.8285450711041034,0.8951892696418651,0.04420594485326541,0.24381537498452768,0.19960943013126228,0.6219076874922639,0.5221029724266327,0.04331646770507569,0.0014100919499652198,0.010708791198565692,leakage_limited
1.6666666666666667,0.28,0.26052316018254074,0.8341702214044856,0.899560086404658,0.041493345158849636,0.2369277586821217,0.19543441352327207,0.6184638793410608,0.5207466725794249,0.04088028463215532,0.0012422989819567132,0.01023587101399251,leakage_limited
1.6833333333333333,0.28,0.26489216286851036,0.8396563388081589,0.9037839102568686,0.03892241828274678,0.23016841474331187,0.1912459964605651,0.6150842073716559,0.5194612091413734,0.03855997205563533,0.001093084870037453,0.009776122430157394,leakage_limited
1.7,0.28,0.26927717868645096,0.8450049045441551,0.9078638983500248,0.036487556293027884,0.22353752096066132,0.18704996466763343,0.6117687604803307,0.5182437781465139,0.036351386056513,0.0009605732886387441,0.009329705489163374,leakage_limited
1.7166666666666666,0.28,0.27367772370113197,0.8502174728273626,0.911803224192537,0.03418324881775438,0.2170351406658511,0.18285189184809675,0.6085175703329255,0.5170916244088772,0.03425044797413901,0.0008430548389840586,0.008896735106970298,leakage_limited
1.7333333333333334,0.28,0.278093319629679,0.8552956669828756,0.9156050697313614,0.03200409052148028,0.21066122595497153,0.17865713543349124,0.6053306129774858,0.5160020452607401,0.03225314852910466,0.0007389748977980615,0.008477283347573585,leakage_limited
1.75,0.28,0.28252349388255027,0.8602411756148237,0.919272618569199,0.02994478778849365,0.2044156209782639,0.17447083318977025,0.602207810489132,0.5149723938942469,0.030355551582870843,0.0006469220375264761,0.00807138173594615,leakage_limited
1.7666666666666666,0.28,0.28696777959973585,0.8650557487577482,0.9228090505071207,0.02800016463818925,0.1982980652868395,0.17029790064865025,0.5991490326434198,0.5140000823190947,0.028553797541351456,0.0005656170283698803,0.007679023600000579,leakage_limited
1.7833333333333332,0.28,0.29142571568226977,0.8697411939491104,0.9262175375124784,0.026165167899662438,0.19230819722900552,0.16614302932934308,0.5961540986145027,0.5130825839498312,0.026844106410394364,0.000493902426738746,0.0073001664320647966,leakage_limited
1.8,0.28,0.2958968468191499,0.874299372167853,0.9295012411037348,0.024434871674070498,0.18644555738894858,0.1620106857148781,0.5932227786944743,0.5122174358370353,0.025222780511807263,0.00043073274962202035,0.006934734260281539,leakage_limited
1.8166666666666667,0.28,0.3003807235097605,0.8787321935961189,0.932663311027224,0.022804481114530713,0.18070959206065815,0.15790511094612744,0.590354796030329,0.5114022405572654,0.023686206869203863,0.00037516522985603373,0.006582620019992481,leakage_limited
1.8333333333333333,0.28,0.30487690208189416,0.8830416131788031,0.9357068849872734,0.021269335554319462,0.17509965675011344,0.15383032119579398,0.5875498283750568,0.5106346677771597,0.022230859273544068,0.00032635114332668635,0.006243687914635779,leakage_limited
1.8499999999999999,0.28,0.3093849447054707,0.887229625977529,0.9386350890925163,0.0198249110149185,0.16961501969891674,0.14979010868399822,0.5848075098494584,0.5099124555074592,0.020853300038765066,0.00028352769575579195,0.005917775755081681,leakage_limited
1.8666666666666667,0.28,0.3139044194020514,0.8912982623404239,0.9414510386087592,0.018466822126026513,0.16425486542272127,0.14578804329669476,0.5821274327113606,0.5092334110630132,0.01955018145838794,0.000246010453828438,0.005604697265777113,leakage_limited
1.8833333333333333,0.28,0.3184349000502509,0.895249582934824,0.944157838571579,0.017190823490031145,0.15901829825797495,0.1418274747679438,0.5795091491289874,0.5085954117450155,0.018318246974398322,0.00021318630303546193,0.005304244345694904,leakage_limited
1.9,0.28,0.32297596638714626,0.8990856737146136,0.9467585838158732,0.01599281052362955,0.15390434591069094,0.13791153538706138,0.5769521729553455,0.5079964052618148,0.017154332070070666,0.00018450691266003183,0.005016189272002948,leakage_limited
1.9166666666666667,0.28,0.32752720400578444,0.9028086409150964,0.949256358026933,0.01486881980930372,0.14891196300114778,0.13404314319184407,0.5744559815005739,0.5074344099046518,0.01605536489871695,0.0001594826868207555,0.004740286834677592,leakage_limited
1.9333333333333333,0.28,0.33208820434889363,0.9064206061839861,0.9516542315058557,0.013815028989212753,0.14404003459862283,0.13022500560941008,0.5720200172993114,0.5069075144946064,0.015018366660597082,0.00013767717934176638,0.004476276391046457,leakage_limited
1.95,0.28,0.3366585646988992,0.9099237019654721,0.9539552574646316,0.012827756233772088,0.1392873797404731,0.126459623506701,0.5696436898702365,0.5064138781168861,0.014040451740422122,0.00011870194942864565,0.0042238838304803055,leakage_limited
1.9666666666666666,0.28,0.341237888164351,0.9133200672540519,0.9561624668125693,0.011903459316757275,0.13465275493009032,0.12274929561333305,0.5673263774650452,0.5059517296583786,0.013118827618043394,0.000102211834650201,0.003982823441139561,leakage_limited
1.9833333333333334,0.28,0.3458257836628645,0.9166118438252111,0.9582788615526464,0.011038734328213552,0.13013485760847873,0.11909612328026518,0.5650674288042393,0.5055193671641067,0.012250794564999223,8.79006175209529e-05,0.0037527996727523684,leakage_limited
2.0,0.28,0.35042186590068086,0.9198011730311038,0.9603074070591678,0.010230314055780872,0.12573232959442787,0.115502015538647,0.562866164797214,0.5051151570278904,0.01143374513965012,7.549706201470663e-05,0.003533508791752802,leakage_limited
2.0166666666666666,0.28,0.3550257553489553,0.9228901932219563,0.9622510236419807,0.00947506606427073,0.12144376048848228,0.11196869442421155,0.5607218802442412,0.5047375330321353,0.010665163493615681,6.476129659271912e-05,0.0033246404276030283,leakage_limited
2.033333333333333,0.28,0.35963707821687246,0.9258810378195571,0.9641125779041059,0.008769990502467778,0.11726769103614088,0.1084977005336731,0.5586338455180704,0.5043849952512339,0.009942624502185748,5.548152075707247e-05,0.003125879011605507,leakage_limited
2.05,0.28,0.36425546642170104,0.9287758340301437,0.9658948744583347,0.008112217665185616,0.11320261644595496,0.10509039878076934,0.5566013082229775,0.5040561088325928,0.009263792731270426,4.747101271984633e-05,0.0029369051118189396,leakage_limited
2.0666666666666664,0.28,0.3688805575558904,0.9315767021430619,0.967600648577237,0.007499005337595099,0.10924698965842852,0.10174798432083343,0.5546234948292142,0.5037495026687976,0.008626421253321581,4.056541648478351e-05,0.0027573966696690455,leakage_limited
2.0833333333333335,0.28,0.37351199485131475,0.9342857553218472,0.9692325603076622,0.0069277359477746105,0.1053992245618643,0.09847148861408969,0.5526996122809321,0.5034638679738873,0.008028350324473132,3.462028744527501e-05,0.002587030145361302,leakage_limited
2.1,0.28,0.3781494271407728,0.9369050997591094,0.9707931904874428,0.00639591355231491,0.10165769915153491,0.09526178559922001,0.5508288495757675,0.5031979567761574,0.007467505934929952,2.9508876489225955e-05,0.0024254815801584887,leakage_limited
2.1166666666666667,0.28,0.3827925088168469,0.9394368350388077,0.9722850389654926,0.00590116067865701,0.09802075862879776,0.09211959795014076,0.5490103793143989,0.5029505803393285,0.006941898244381073,2.5120133537170908e-05,0.002272427583927614,leakage_limited
2.1333333333333333,0.28,0.387440899788227,0.9418830545318211,0.9737105251577755,0.00544121504665882,0.0944867184370109,0.08904550339035208,0.5472433592185054,0.5027206075233294,0.0064496199139283394,2.135691243509985e-05,0.002127546256083328,leakage_limited
2.15,0.28,0.3920942654336061,0.9442458456450816,0.9750719908849849,0.0050139261906828915,0.0910538672313413,0.08603994104065842,0.5455269336156706,0.5025069630953415,0.005988844345702238,1.8134360121324633e-05,0.001990518047202736,leakage_limited
2.1666666666666665,0.28,0.3967522765532495,0.9465272897520227,0.9763717052496086,0.0046172520022833554,0.08772046977979246,0.0831032177775091,0.5438602348898962,0.5023086260011417,0.005557823840999343,1.5378474010452337e-05,0.0018610265672520001,leakage_limited
2.183333333333333,0.28,0.4014146093183442,0.9487294616527802,0.9776118711375312,0.004249255212351057,0.0844847697930109,0.08023551458065983,0.5422423848965054,0.5021246276061755,0.005154887687402798,1.30248125536081e-05,0.0017387593446783819,leakage_limited
2.2,0.28,0.4060809452182315,0.9508544284455076,0.9787946327888043,0.003908099830359718,0.08134499268065883,0.0774368928502991,0.5406724963403294,0.5019540499151799,0.004778440184967092,1.1017344938579754e-05,0.0016234085387403382,leakage_limited
2.216666666666667,0.28,0.41075097100562474,0.9529042477333676,0.9799220837876195,0.003592047557149448,0.07829934823236787,0.07470730067521841,0.539149674116184,0.5017960237785747,0.004426958621136179,9.307426879878733e-06,0.0015146716055443128,leakage_limited
2.2333333333333334,0.28,0.4154243786399169,0.954880965142387,0.9809962747828203,0.003299454186491901,0.07534603322150944,0.07204657903501754,0.5376730166107547,0.501649727093246,0.00409899120365087,7.85289040083903e-06,0.0014122519164997854,leakage_limited
2.25,0.28,0.42010086522867784,0.956786611179923,0.9820192202722741,0.003028766009510639,0.07248323393023652,0.06945446792072588,0.5362416169651183,0.5015143830047554,0.0037931549602596704,6.6172364419081475e-06,0.0013158593264471301,leakage_limited
2.2666666666666666,0.28,0.42478013296744194,0.9586231975180552,0.9829929038659873,0.0027785162348842683,0.0697091285944643,0.06693061235958003,0.5348545642972321,0.5013892581174422,0.0035081336136144614,5.568920005361022e-06,0.0012252106876802103,leakage_limited
2.283333333333333,0.28,0.4294618890778879,0.9603927128367777,0.9839192815769014,0.002547321436643607,0.06702188976766509,0.06447456833102148,0.5335109448838325,0.5012736607183218,0.003242675439273146,4.680718396432582e-06,0.001140030305562488,leakage_limited
2.3,0.28,0.43414584574450893,0.9620971184045934,0.9848002828624791,0.002333878040291403,0.06441968660255692,0.06208580856226552,0.5322098433012785,0.5011669390201458,0.002995591114287155,3.929173922112561e-06,0.0010600503314617835,leakage_limited
2.3166666666666664,0.28,0.43883172004986953,0.9637383436056816,0.9856378093381362,0.002136958856926479,0.06190068704996214,0.05976372819303566,0.530950343524981,0.5010684794284632,0.002765751563383656,3.2941031573585633e-06,0.0009850110892972047,leakage_limited
2.3333333333333335,0.28,0.4435192339085496,0.965318281640608,0.9864337312868556,0.001955409674046987,0.05946305997430318,0.05750765030025619,0.5297315299871516,0.5009777048370235,0.0025520858093089904,2.7581656085740036e-06,0.0009146613330511408,leakage_limited
2.35,0.28,0.4482081139998679,0.9668387856299303,0.9871898822794315,0.0017881459107419344,0.05710497718539022,0.05531683127464829,0.5285524885926951,0.5008940729553709,0.002353578833436787,2.3064852543441816e-06,0.0008487584340584166,leakage_limited
2.3666666666666667,0.28,0.45289809169948314,0.9683016653363886,0.9879080523801763,0.0016341493440574285,0.054824615386330586,0.053190466042273156,0.5274123076931653,0.5008170746720287,0.002169269452297229,1.926319072032001e-06,0.0007870684986240283,leakage_limited
2.3833333333333333,0.28,0.45758890300996347,0.9697086846921793,0.9885899805305189,0.001492464912446825,0.052620158037566214,0.05112769312511939,0.5263100790187831,0.5007462324562234,0.0019982482152424152,1.6067672236053099e-06,0.0007293664184008314,leakage_limited
2.4,0.28,0.4622802884904178,0.9710615602746733,0.9892373467691787,0.0013621976013818535,0.05048979713720772,0.049127599535825864,0.5252448985686039,0.5006810988006909,0.0018396553280297656,1.33852010875124e-06,0.0006754358578324826,leakage_limited
2.4166666666666665,0.28,0.4669719931852792,0.9723619608194728,0.9898517649588218,0.001242509415416476,0.048431734917994226,0.04718922550257775,0.5242158674589971,0.5006212547077082,0.001692678606669329,1.1136379746146119e-06,0.0006250691846920066,leakage_limited
2.433333333333333,0.28,0.4716637665523324,0.9736115077973547,0.990434776646265,0.0011326164402564664,0.046444185461358194,0.04531156902110173,0.5232220927306791,0.5005663082201283,0.0015565514654830581,9.253592245794806e-07,0.0005780673511949795,leakage_limited
2.45,0.28,0.4763553623900683,0.9748117770155631,0.9909878465913551,0.0010317859976958223,0.044525376229219996,0.043493590231524173,0.52226268811461,0.5005158929988479,0.0014305509429041185,7.679339710797706e-07,0.0005342397342336936,leakage_limited
2.466666666666667,0.28,0.48104653876445735,0.9759643011385857,0.99151236036686,0.0009393338956355321,0.042673549514273094,0.04173421561863756,0.5213367747571366,0.5004696669478178,0.0013139957681694847,6.364797563440661e-07,0.000493403943891865,leakage_limited
2.4833333333333334,0.28,0.4857370579352252,0.9770705729636112,0.9920096242686984,0.000854621774800689,0.04088696380965055,0.040032342034849865,0.5204434819048253,0.5004273108874003,0.0012062444716758325,5.268566961591503e-07,0.00045538560951992064,leakage_limited
2.5,0.28,0.4904266862817114,0.9781320492356822,0.9924808675949965,0.0007770545532175813,0.039163895098987093,0.03838684054576951,0.5195819475494935,0.5003885272766088,0.0011066935414135726,4.355596159300035e-07,0.0004200181522785025,leakage_limited
0.0,0.29,6.205327753771953e-18,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.999999999999994,0.999999999999994,6.205327753771951e-18,no_syndrome
0.016666666666666666,0.29,3.3702171835570245e-05,0.00020198909782143115,0.0002693729966074532,0.9996731367647639,0.9998599820256537,0.0001868452608898563,0.9999299910128269,0.999836568382382,0.9989327308513667,0.9977084268369386,3.369064640762341e-05,no_syndrome
0.03333333333333333,0.29,0.00013479924075071934,0.0008076172511712887,0.0010768889590506703,0.9986931879568272,0.9994400457218344,0.0007468577650072694,0.9997200228609172,0.9993465939784136,0.9962917317959933,0.9921447814050197,0.00013461495410698254,no_syndrome
0.05,0.29,0.0003032628757939164,0.0018158689317788745,0.002420743286169813,0.9970620741755563,0.9987405437815416,0.0016784696059853887,0.9993702718907709,0.9985310370877781,0.9923958920183397,0.9840579019541849,0.00030233093740930064,no_syndrome
0.06666666666666667,0.29,0.0005390458881048709,0.003225057862798475,0.004297943130721071,0.9947829894496495,0.9977620634779064,0.002979074028256923,0.9988810317389532,0.9973914947248248,0.9874166393502416,0.9738539794433018,0.000536104973995056,no_syndrome
0.08333333333333333,0.29,0.000842082274931543,0.0050328362978756536,0.006704329235877049,0.9918603908152283,0.9965054258425176,0.0046450350272893015,0.9982527129212588,0.9959301954076141,0.9814750849934573,0.9618228721732263,0.0008349163039587985,no_syndrome
0.1,0.29,0.0012122872811141635,0.0072362077656831225,0.00963460574219388,0.9882999837918788,0.9949716845173318,0.006671700725452978,0.9974858422586659,0.9941499918959393,0.9746658656255104,0.9481934247531025,0.0011974632657781295,no_syndrome
0.11666666666666667,0.29,0.0016495574778954162,0.00983154304836853,0.013082377260196898,0.984108703822893,0.9931621242824168,0.009053420459523842,0.9965810621412083,0.9920543519114464,0.9670672107672346,0.93315669822645,0.0016221712081031312,no_syndrome
0.13333333333333333,0.29,0.002153770858878983,0.01281459911542393,0.017040192378563357,0.9792946937642106,0.9910782592624058,0.011783565498195148,0.9955391296312028,0.9896473468821053,0.9587461765429113,0.9168779587975892,0.0021072020009831913,no_syndrome
0.15,0.29,0.0027247869529198328,0.016180540699473944,0.021499592697052705,0.9738672775243327,0.9887218308151685,0.014854553290835848,0.9943609154075843,0.9869336387621663,0.949761717171754,0.8995036484733209,0.002650465056340537,no_syndrome
0.16666666666666666,0.29,0.003362446953694068,0.019923964177711584,0.026451166435613516,0.9678369299746424,0.9860948051068209,0.01825787513217847,0.9930474025534104,0.9839184649873212,0.9401666391123231,0.8811657696799791,0.003249629755342917,no_syndrome
0.18333333333333332,0.29,0.004066573865658913,0.024038923411716095,0.03188460567205775,0.9612152432660409,0.9831993703777997,0.02198412711175879,0.9915996851888998,0.9806076216330204,0.9300089185103918,0.8619848014876776,0.00390213916992482,no_syndrome
0.2,0.29,0.004836972666082596,0.028518957198040096,0.037788766293767706,0.9540148897034888,0.980037933905324,0.02602304420183521,0.990018966952662,0.9770074448517444,0.919332629025962,0.8420717213979655,0.00460522495711229,no_syndrome
0.21666666666666667,0.29,0.00567343048278769,0.03335711799069774,0.04415172980659854,0.9462495813448494,0.9766131186681462,0.030363537323296774,0.9883065593340731,0.9731247906724247,0.9081786178778186,0.8215294525980703,0.005355923298003826,no_syndrome
0.23333333333333334,0.29,0.0065757167872242915,0.038546001572744126,0.05096086621891249,0.9379340265042782,0.9729277597200604,0.03499373321578225,0.9864638798600303,0.9689670132521391,0.8965850120154516,0.8004539266242836,0.006151091748214887,no_syndrome
0.25,0.29,0.007543583602459003,0.044077777375695515,0.0582028973036669,0.9290838833532131,0.9689849002791872,0.03990101692597403,0.9844924501395935,0.9645419416766066,0.8845876056083758,0.7789348800544758,0.006987426863213871,no_syndrome
0.26666666666666666,0.29,0.008576765725637871,0.049944219170842796,0.06586395963085301,0.9197157108237397,0.9647877875405849,0.04507207671684521,0.9823938937702925,0.9598578554118699,0.8722201621910479,0.757056462435584,0.007861482460166016,no_syndrome
0.2833333333333333,0.29,0.009674980964459791,0.05613673588404389,0.0739296668517162,0.9098469170296486,0.9603398682202529,0.05049295119060426,0.9801699341101264,0.9549234585148243,0.8595146539356361,0.7348977074606706,0.008769688377544231,no_syndrome
0.3,0.29,0.010837930387169712,0.06264640231400942,0.08238517080169361,0.8994957054298504,0.9556447838390851,0.056149078409234776,0.9778223919195426,0.9497478527149252,0.8465014536494609,0.7125329034767321,0.009708369594726896,no_syndrome
0.31666666666666665,0.29,0.012065298585565465,0.06946398956236588,0.09121522106852453,0.888681018966887,0.9507063657558051,0.062025346788918134,0.9753531828779025,0.9443405094834435,0.8332094905971817,0.690031888984413,0.010673765575971297,no_syndrome
0.3333333333333333,0.29,0.013356753950488031,0.07657999501109425,0.10040422274414107,0.8774224824200759,0.9455286299583637,0.06810614753828781,0.9727643149791818,0.938711241210038,0.8196663782220184,0.6674602917759807,0.01166204970638325,no_syndrome
0.35,0.29,0.014711948959252959,0.0839846717087056,0.10993629214301726,0.8657403432182909,0.9401157716237086,0.07437542840541778,0.9700578858118543,0.9328701716091454,0.8058985197529118,0.644879725513511,0.012669348691696062,no_syndrome
0.36666666666666664,0.29,0.01613052047446547,0.09166805705034686,0.11979531032553381,0.853655410961526,0.9344721594562387,0.08081674849471276,0.9672360797281194,0.926827705480763,0.7919311962128066,0.6223479541268941,0.013691761798695785,no_syndrome
0.3833333333333333,0.29,0.017612090053647868,0.0996200006587058,0.1299649743128275,0.841188995903177,0.9286023298156302,0.0874133339124532,0.964301164907815,0.9205944979515885,0.7777886402851502,0.5999190319434562,0.014725379818878758,no_syndrome
0.4,0.29,0.019156264269099492,0.10783019139201055,0.14042884592006344,0.8283628466464306,0.9225109806450784,0.09414813399864785,0.9612554903225392,0.9141814233232153,0.7634940987217571,0.5776434256481311,0.015766303644303436,no_syndrome
0.4166666666666667,0.29,0.020762635037403068,0.11628818342260017,0.1511703981687328,0.8151990873082607,0.9162029652113217,0.10100387790306098,0.9581014826056609,0.9075995436541304,0.7490698854000369,0.5555681228182965,0.016810662351500534,no_syndrome
0.43333333333333335,0.29,0.022430779957981137,0.12498342134455243,0.16217305926619396,0.8017201544033369,0.909683285668111,0.10796313126477408,0.9548416428340555,0.9008600772016684,0.7345374267041911,0.5337367307487999,0.017854630696639943,no_syndrome
