p_noise,correction_interval,correction_rate,record,monitoring_cost,bit_fidelity,bit_advantage,plus_fidelity,code_population,logical_coherence,productive_score,regime
0.00875,64,0.015625,0.6782182317969141,0.02400000000000002,0.5982859771696076,0.19657195433921526,0.8056491634128643,0.8154343759239517,0.7958639509017771,0.10277686478201353,productive
0.00875,65,0.015384615384615385,0.6725112024969713,0.02400000000000002,0.6100625878398249,0.22012517567964984,0.8257273866846547,0.8357564642557241,0.8156983091135863,0.12391266884793693,productive
0.00875,66,0.015151515151515152,0.6668818321087359,0.02400000000000002,0.6222490059377473,0.2444980118754947,0.846527234682936,0.8568089419867766,0.836245527379095,0.14829758040356938,productive
0.00875,67,0.014925373134328358,0.6613293474521653,0.02400000000000002,0.6348604269091597,0.26972085381831934,0.8680746430813394,0.8786180597989262,0.8575312263637526,0.17640937673896048,productive
0.00875,68,0.014705882352941176,0.655852927462479,0.02400000000000002,0.6479125761429366,0.29582515228587325,0.8903964796988929,0.901211011840985,0.8795819475568014,0.2087955931150656,productive
0.00875,69,0.014492753623188406,0.6504517100988787,0.02400000000000002,0.6614217285792962,0.3228434571585923,0.9135205780019479,0.9246159696375995,0.9024251863662969,0.24608374190979498,productive
0.00875,70,0.014285714285714285,0.6451247985594666,0.02400000000000002,0.6754047290032894,0.3508094580065788,0.9374757718101876,0.9488621172167893,0.9260894264035863,0.28899303765479206,productive
0.00875,71,0.014084507042253521,0.6398712668685116,0.02400000000000002,0.6898790130488422,0.3797580260976845,0.9622919312499919,0.9739796874999921,0.9506041749999922,0.33834785119531635,productive
0.00875,72,0.013888888888888888,0.6346901648958398,0.02400000000000002,0.7048626289395322,0.40972525787906444,0.9879999999999919,0.9999999999999921,0.9759999999999922,0.3950931494696778,productive
0.01,1,1.0,1.0,0.8260650438651997,0.9789917172764174,0.9579834345528349,0.5869674780674002,1.0,0.17393495613480067,0.09780451648764352,crystallized
0.01,2,0.5,1.0,0.582944900361115,0.9598719632053727,0.9197439264107454,0.7085275498194498,1.0,0.41705509963888693,0.2717797571835014,crystallized
0.01,3,0.3333333333333333,0.9999999999997904,0.44179255567076836,0.9424093134887817,0.8848186269775633,0.7791037221646221,1.0000000000000002,0.5582074443292329,0.3848089459918772,productive
0.01,4,0.25,0.9999999989897916,0.3542019668356948,0.9264076655859655,0.8528153311719311,0.8228990165821572,1.000000000000003,0.6457980331643055,0.4532087232193428,productive
0.01,5,0.2,0.9999998946877083,0.2882992109304511,0.8607092044647988,0.7214184089295976,0.8060194638654348,0.9417761200000018,0.6702628077308591,0.36705026776915656,productive
0.01,6,0.16666666666666666,0.9999980095545283,0.25286718427763344,0.8981426778965553,0.7962853557931107,0.8735664078611886,1.000000000000001,0.7471328157223673,0.5197116667031335,productive
0.01,7,0.14285714285714285,0.9999848702710878,0.21567117403507274,0.8366728811492953,0.6733457622985906,0.8402191392607076,0.9417761200000018,0.7386621585214063,0.3935720294398073,productive
0.01,8,0.125,0.9999332302396285,0.1963843996260991,0.8740030797439003,0.7480061594878007,0.9018078001869545,1.0000000000000029,0.8036156003739007,0.54208516276609,productive
0.01,9,0.1111111111111111,0.9997924998649104,0.17662336027264247,0.8632209874666397,0.7264419749332793,0.9116883198636834,1.0000000000000013,0.823376639727359,0.5453130143689197,productive
0.01,10,0.1,0.9994924712139436,0.15637639372196976,0.8067313586288711,0.6134627172577423,0.8681403433304699,0.9417761200000001,0.7945045666609324,0.3984943650927629,productive
0.01,11,0.09090909090909091,0.9989535302746325,0.1356315509446412,0.7165859169372354,0.4331718338744708,0.7816714690733931,0.838537542801102,0.7248053953456803,0.20579195801639494,productive
0.01,12,0.08333333333333333,0.9980979426127404,0.1356315509446412,0.8350773505403885,0.6701547010807769,0.9321842245276837,1.0000000000000016,0.8643684490553616,0.5399775741942102,productive
0.01,13,0.07692307692307693,0.9968585630378793,0.11437658908262405,0.6851507876270956,0.37030157525419116,0.7686097594750378,0.8152314561061778,0.7219880628438935,0.16752221246119475,productive
0.01,14,0.07142857142857142,0.9951838190310288,0.11437658908262405,0.7752742637302841,0.5505485274605681,0.8879175498574704,0.9417761200000019,0.8340589797149347,0.3839836052783815,productive
0.01,15,0.06666666666666667,0.9930393801316743,0.09259896422400005,0.595322375974628,0.190644751949256,0.6788776488474695,0.7118352523818106,0.6459200453131259,0.059507899282382544,productive
0.01,16,0.0625,0.9904074979477991,0.09259896422400005,0.6517754674100786,0.30355093482015727,0.7561398252034159,0.7928482904443724,0.719431359962456,0.130922155252447,productive
0.01,17,0.058823529411764705,0.9872849986099358,0.09259896422400005,0.7170551337479697,0.4341102674959394,0.8469549808991608,0.8880722669363418,0.8058376948619769,0.26312146032742234,productive
0.01,18,0.05555555555555555,0.9836806832556286,0.09259896422400005,0.7927610061897942,0.5855220123795883,0.9537005178880036,1.0000000000000018,0.9074010357760018,0.5067042137711999,productive
0.01,19,0.05263157894736842,0.9796126349734647,0.07028582400000005,0.5405072252761671,0.08101445055233425,0.6359500809617529,0.6591132395368298,0.6127869223866741,0.02080918357924379,dissolved
0.01,20,0.05,0.9751057193808106,0.07028582400000005,0.5757618293246285,0.151523658649257,0.6868192887488601,0.7118352523818107,0.6618033251159074,0.049026553988512904,dissolved
0.01,21,0.047619047619047616,0.9701894171762189,0.07028582400000005,0.6150343603879823,0.23006872077596463,0.7442439603224786,0.7713514981427767,0.7171364225021775,0.0947167972502339,productive
0.01,22,0.045454545454545456,0.9648960326755942,0.07028582400000005,0.658863220052322,0.317726440104644,0.8090688917257488,0.8385375428011017,0.7796002406503922,0.168047995278218,productive
0.01,23,0.043478260869565216,0.9592592681774077,0.07028582400000005,0.7078570535090134,0.4157141070180268,0.8822477470205735,0.9143817856480014,0.8501137083931418,0.28509520044211456,productive
0.01,24,0.041666666666666664,0.953313126638417,0.07028582400000005,0.7627037995869475,0.5254075991738949,0.9648570880000038,1.000000000000003,0.9297141760000032,0.47131232237497256,productive
0.01,25,0.04,0.9470910943469678,0.04742400000000002,0.45208705772239133,0.0,0.5450858961906458,0.5583248961276241,0.5318468962536673,0.0,dissolved
0.01,26,0.038461538461538464,0.9406255539904451,0.04742400000000002,0.4687329525190687,0.0,0.5704209669793522,0.5842753029632144,0.556566630995488,0.0,dissolved
0.01,27,0.037037037037037035,0.9339473821720392,0.04742400000000002,0.4865935066388453,0.0,0.5978883838822795,0.6124098461542896,0.5833669216102685,0.0,dissolved
0.01,28,0.03571428571428571,0.9270856912663876,0.04742400000000002,0.5057778835969143,0.01155576719382867,0.6276676174834562,0.6429123552511711,0.6124228797157399,0.00285582562561852,dissolved
0.01,29,0.034482758620689655,0.9200676819218311,0.04742400000000002,0.5264043066153964,0.05280861323079278,0.6599532436494513,0.6759821319625456,0.6439243553363547,0.015170084470753692,dissolved
0.01,30,0.03333333333333333,0.9129185786715375,0.04742400000000002,0.5486008194511443,0.0972016389022885,0.6949562148773338,0.7118352523818108,0.6780771773728556,0.03260540880406052,dissolved
0.01,31,0.03225806451612903,0.9056616266084568,0.04742400000000002,0.5725061120407149,0.14501222408142977,0.7329052386466306,0.7507059788163227,0.7151044984769369,0.05705475228957243,dissolved
0.01,32,0.03125,0.8983181317703235,0.04742400000000002,0.5982704163392903,0.1965408326785807,0.7740482717813573,0.7928482904443735,0.7552482531183392,0.09109628377748791,productive
0.01,33,0.030303030303030304,0.8909075317708781,0.04742400000000002,0.6260564781899821,0.2521129563799642,0.818654140586203,0.8385375428011014,0.7987707383713021,0.13824208847515174,productive
0.01,34,0.029411764705882353,0.8834474863712909,0.04742400000000002,0.6560406115577803,0.3120812231155605,0.8670142973427475,0.8880722669363404,0.8459563277491519,0.20327789266802423,productive
0.01,35,0.02857142857142857,0.8759539802081466,0.04742400000000002,0.6884138420015223,0.37682768400304467,0.9194447246425629,0.9417761200000017,0.8971133292851216,0.2927274234095204,productive
0.01,36,0.027777777777777776,0.8684414318834667,0.04742400000000002,0.7233831468412999,0.4467662936825998,0.9762880000000028,1.0000000000000022,0.9525760000000019,0.41548752330419886,productive
0.01,37,0.02702702702702703,0.8609228051738309,0.02400000000000002,0.3475425441185534,0.0,0.4271538328897687,0.4323419361232468,0.4219657296562892,0.0,dissolved
0.01,38,0.02631578947368421,0.8534097193143909,0.02400000000000002,0.35212944111701,0.0,0.43458208339209586,0.4398604082915943,0.4293037584925963,0.0,dissolved
0.01,39,0.02564102564102564,0.8459125562311827,0.02400000000000002,0.356874042657972,0.0,0.44231662160776347,0.44768888826696657,0.43694435494855943,0.0,dissolved
0.01,40,0.025,0.8384405632911975,0.02400000000000002,0.36178409582010634,0.0,0.45037007664281903,0.4558401585453623,0.44489999474027414,0.0,dissolved
0.01,41,0.024390243902439025,0.8310019506624012,0.02400000000000002,0.36686761783474175,0.0,0.45875559833696244,0.46432752868113536,0.45318366799278825,0.0,dissolved
0.01,42,0.023809523809523808,0.8236039827641435,0.02400000000000002,0.37213290917655767,0.0,0.46748687873486333,0.4731648570190917,0.46180890045063383,0.0,dissolved
0.01,43,0.023255813953488372,0.8162530635729409,0.02400000000000002,0.37758856711676453,0.0,0.4765781744427981,0.48236657332266963,0.4707897755629257,0.0,dissolved
0.01,44,0.022727272727272728,0.8089548157536728,0.02400000000000002,0.38324349976089656,0.0,0.48604432990712,0.4919477023351414,0.4801409574790979,0.0,dissolved
0.01,45,0.022222222222222223,0.801714153730813,0.02400000000000002,0.3891069405941422,0.0,0.4959008016525614,0.501923888312308,0.4898777149928133,0.0,dissolved
0.01,46,0.021739130434782608,0.7945353509131267,0.02400000000000002,0.39518846355796156,0.0,0.5061636835199514,0.5123114205667516,0.5000159464731501,0.0,dissolved
0.01,47,0.02127659574468085,0.7874221013498609,0.02400000000000002,0.40149799868260294,0.0,0.5168497329445556,0.5231272600653395,0.5105722058237713,0.0,dissolved
0.01,48,0.020833333333333332,0.78037757613542,0.02400000000000002,0.4080458483010528,0.0,0.5279763983179463,0.5343890671234263,0.521563729512465,0.0,dissolved
0.01,49,0.02040816326530612,0.7734044748999146,0.02400000000000002,0.41484270387089034,0.0,0.5395618474780781,0.546115230240969,0.5330084647151864,0.0,dissolved
0.01,50,0.02,0.7665050727296459,0.02400000000000002,0.42189966343150404,0.0,0.551624997374092,0.5583248961276224,0.5449250986205603,0.0,dissolved
0.01,51,0.0196078431372549,0.759681262858714,0.02400000000000002,0.4292282497251949,0.0,0.5641855449542814,0.5710380009658704,0.5573330889426906,0.0,dissolved
0.01,52,0.019230769230769232,0.7529345954633263,0.02400000000000002,0.436840429011733,0.0,0.5772639993276566,0.5842753029632145,0.5702526956920978,0.0,dissolved
0.01,53,0.018867924528301886,0.746266312876328,0.02400000000000002,0.4447486306070989,0.0,0.5908817152516207,0.5980584162465787,0.5837050142566615,0.0,dissolved
0.01,54,0.018518518518518517,0.7396773815225959,0.02400000000000002,0.45296576717832204,0.0,0.6050609280004378,0.6124098461542886,0.597712009846586,0.0,dissolved
0.01,55,0.01818181818181818,0.7331685208574867,0.02400000000000002,0.46150525582753177,0.0,0.6198247896714265,0.6273530259832242,0.6122965533596276,0.0,dissolved
0.01,56,0.017857142857142856,0.7267402295713808,0.02400000000000002,0.47038103999966857,0.0,0.6351974069881573,0.6429123552511706,0.6274824587251431,0.0,dissolved
0.01,57,0.017543859649122806,0.7203928093041521,0.02400000000000002,0.47960761224961224,0.0,0.651203880662388,0.6591132395368289,0.6432945217879459,0.0,dissolved
0.01,58,0.017241379310344827,0.7141263860945648,0.02400000000000002,0.4892000379059133,0.0,0.6678703463789963,0.6759821319625454,0.6597585607954457,0.0,dissolved
0.01,59,0.01694915254237288,0.7079409297714696,0.02400000000000002,0.49917397966975663,0.0,0.6852240174708416,0.6935465763874907,0.6769014585541916,0.0,dissolved
0.01,60,0.016666666666666666,0.7018362714764412,0.02400000000000002,0.5095457231893248,0.019091446378649568,0.7032932293532294,0.7118352523818098,0.6947512063246476,0.006640244486176836,dissolved
0.01,61,0.01639344262295082,0.6958121194912221,0.02400000000000002,0.5203322036513307,0.04066440730266141,0.7221074857905344,0.7308780220551958,0.7133369495258719,0.015309320556809496,dissolved
0.01,62,0.016129032258064516,0.6898680735282592,0.02400000000000002,0.5315510334331182,0.06310206686623632,0.7416975070705274,0.750705978816322,0.7326890353247313,0.025743048262575847,dissolved
0.01,63,0.015873015873015872,0.6840036376283989,0.02400000000000002,0.5432205308605008,0.08644106172100163,0.7620952801650639,0.7713514981427771,0.7528390621873504,0.03825461511659162,dissolved
0.01,64,0.015625,0.6782182317969141,0.02400000000000002,0.5553597501182794,0.11071950023655885,0.7833341109590419,0.7928482904443731,0.7738199314737094,0.05321096821767033,dissolved
0.01,65,0.015384615384615385,0.6725112024969713,0.02400000000000002,0.5679885123623002,0.13597702472460038,0.8054486786329049,0.8152314561061776,0.7956659011596308,0.07104198421860623,dissolved
0.01,66,0.015151515151515152,0.6668818321087359,0.02400000000000002,0.5811274380838162,0.16225487616763234,0.8284750922874894,0.8385375428011017,0.8184126417738763,0.09225120635731021,productive
0.01,67,0.014925373134328358,0.6613293474521653,0.02400000000000002,0.5947979807790367,0.18959596155807334,0.8524509499036749,0.8628046051656624,0.842097294641687,0.1174284174733048,productive
0.01,68,0.014705882352941176,0.655852927462479,0.02400000000000002,0.6090224619788153,0.21804492395763053,0.8774153997331057,0.8880722669363406,0.8667585325298697,0.14726436428655715,productive
0.01,69,0.014492753623188406,0.6504517100988787,0.02400000000000002,0.6238241076956887,0.2476482153913775,0.9034092042202265,0.9143817856480014,0.8924366227924505,0.18256800259189185,productive
0.01,70,0.014285714285714285,0.6451247985594666,0.02400000000000002,0.6392270863477607,0.2784541726955214,0.9304748065600025,0.9417761200000021,0.9191734931200025,0.224286696812749,productive
0.01,71,0.014084507042253521,0.6398712668685116,0.02400000000000002,0.6552565482213724,0.3105130964427447,0.9586564000000024,0.9703000000000019,0.9470128000000027,0.27352988219807883,productive
0.01,72,0.013888888888888888,0.6346901648958398,0.02400000000000002,0.6719386665369863,0.3438773330739726,0.9880000000000024,1.0000000000000018,0.9760000000000026,0.3315967857552372,productive
0.01125,1,1.0,1.0,0.8260650438651997,0.9735808754147144,0.9471617508294288,0.5869674780674001,1.0000000000000033,0.17393495613480084,0.09669968575051956,crystallized
0.01125,2,0.5,1.0,0.582944900361115,0.9499496964906823,0.8998993929813646,0.7085275498194427,1.0000000000000004,0.41705509963888593,0.2659157962243819,crystallized
0.01125,3,0.3333333333333333,0.9999999999997904,0.44179255567076836,0.9287113987053505,0.8574227974107009,0.7791037221646187,1.0000000000000027,0.5582074443292319,0.3728944586847898,productive
0.01125,4,0.25,0.9999999989897916,0.3542019668356948,0.9095398621749056,0.8190797243498111,0.8228990165821526,1.0000000000000033,0.6457980331643056,0.4352807255203868,productive
0.01125,5,0.2,0.9999998946877083,0.2882992109304511,0.8364182170765609,0.6728364341531219,0.8000011455798477,0.9347441453417985,0.665258145817899,0.3347210799756065,productive
0.01125,6,0.16666666666666666,0.9999980095545283,0.25286718427763344,0.8763560401804678,0.7527120803609355,0.8735664078611839,1.0000000000000009,0.7471328157223681,0.49127269136116336,productive
0.01125,7,0.14285714285714285,0.9999848702710878,0.21567117403507274,0.8087218759376575,0.6174437518753151,0.833945461717659,0.9347441453418003,0.7331467780935216,0.35287324715127755,productive
0.01125,8,0.125,0.9999332302396285,0.1963843996260991,0.8487078976632693,0.6974157953265385,0.901807800186951,1.0000000000000033,0.8036156003739025,0.505421980995591,productive
0.01125,9,0.1111111111111111,0.9997924998649104,0.17662336027264247,0.8365663017302678,0.6731326034605356,0.911688319863679,1.000000000000003,0.8233766397273588,0.5052956488324836,productive
0.01125,10,0.1,0.9994924712139436,0.15637639372196976,0.7751642989649566,0.5503285979299133,0.8616581860911596,0.9347441453417984,0.7885722268405229,0.349535532381572,productive
0.01125,11,0.09090909090909091,0.9989535302746325,0.1356315509446412,0.678946639248306,0.357893278496612,0.7651104605929564,0.8207717320904296,0.7094491890954855,0.1594488418301435,productive
0.01125,12,0.08333333333333333,0.9980979426127404,0.1356315509446412,0.8054838215935266,0.6109676431870532,0.9321842245276801,1.0000000000000007,0.8643684490553607,0.49228756486710284,productive
0.01125,13,0.07692307692307693,0.9968585630378793,0.11437658908262405,0.6456382978288031,0.2912765956576062,0.7498897628165364,0.7953759573357316,0.7044035682973433,0.12237621626766734,productive
0.01125,14,0.07142857142857142,0.9951838190310288,0.11437658908262405,0.7410496290971391,0.48209925819427824,0.8812877218372237,0.9347441453417982,0.8278312983326507,0.3287674237366115,productive
0.01125,15,0.06666666666666667,0.9930393801316743,0.09259896422400005,0.5526082382541881,0.10521647650837629,0.6526876731161927,0.6843738268713446,0.6210015193610426,0.029186043094184076,dissolved
0.01125,16,0.0625,0.9904074979477991,0.09259896422400005,0.6107114135822072,0.2214228271644143,0.7354081358935948,0.7711101358340257,0.6997061359531664,0.08785832432649925,productive
0.01125,17,0.058823529411764705,0.9872849986099358,0.09259896422400005,0.6792704990668558,0.35854099813371154,0.8346463241257618,0.8751660594398264,0.7941265888116987,0.20797997038145394,productive
0.01125,18,0.05555555555555555,0.9836806832556286,0.09259896422400005,0.7604355531526573,0.5208711063053146,0.953700517888002,1.0,0.9074010357760028,0.4507560413039897,productive
0.01125,19,0.05263157894736842,0.9796126349734647,0.07028582400000005,0.4969508741106526,0.0,0.6068319928145801,0.6289345856104459,0.5847294000187165,0.0,dissolved
0.01125,20,0.05,0.9751057193808106,0.07028582400000005,0.532610110979984,0.06522022195996802,0.6603229376985014,0.6843738268713445,0.636272048525659,0.018753178752860946,dissolved
0.01125,21,0.047619047619047616,0.9701894171762189,0.07028582400000005,0.5729520429982267,0.14590408599645333,0.7216397647037815,0.7479239917277589,0.6953555376798046,0.05475859454769937,dissolved
0.01125,22,0.045454545454545456,0.9648960326755942,0.07028582400000005,0.6186857836385689,0.2373715672771377,0.7919274233374874,0.8207717320904313,0.7630831145845468,0.11773573891738083,productive
0.01125,23,0.043478260869565216,0.9592592681774077,0.07028582400000005,0.6706250432231442,0.3412500864462884,0.8724983725776192,0.904277310524996,0.8407194346302433,0.22635501273090397,productive
0.01125,24,0.041666666666666664,0.953313126638417,0.07028582400000005,0.7297034364708903,0.4594068729417806,0.9648570880000004,1.0000000000000013,0.9297141760000014,0.4121069442879331,productive
0.01125,25,0.04,0.9470910943469678,0.04742400000000002,0.40955113186265196,0.0,0.5130872633325407,0.5255490831932194,0.5006254434718638,0.0,dissolved
0.01125,26,0.038461538461538464,0.9406255539904451,0.04742400000000002,0.42578989222471036,0.0,0.5387243148419097,0.5518088052315606,0.5256398244522594,0.0,dissolved
0.01125,27,0.037037037037037035,0.9339473821720392,0.04742400000000002,0.4433977628587557,0.0,0.5668045675360445,0.5805710687174739,0.5530380663546164,0.0,dissolved
0.01125,28,0.03571428571428571,0.9270856912663876,0.04742400000000002,0.46251278346664165,0.0,0.5975608575516214,0.6120743648919403,0.5830473502113044,0.0,dissolved
0.01125,29,0.034482758620689655,0.9200676819218311,0.04742400000000002,0.48328596337922,0.0,0.6312482102199213,0.6465799131198186,0.6159165073200248,0.0,dissolved
0.01125,30,0.03333333333333333,0.9129185786715375,0.04742400000000002,0.5058825181812243,0.011765036362448633,0.6681459546885704,0.684373826871345,0.6519180825057977,0.0035071233155170942,dissolved
0.01125,31,0.03225806451612903,0.9056616266084568,0.04742400000000002,0.5304832250787804,0.06096645015756086,0.7085600400659245,0.7257694861208217,0.691350594011028,0.021675274691219614,dissolved
0.01125,32,0.03125,0.8983181317703235,0.04742400000000002,0.5572859082178582,0.11457181643571634,0.7528255722931272,0.7711101358340243,0.734541008752231,0.04885450533242279,dissolved
0.01125,33,0.030303030303030304,0.8909075317708781,0.04742400000000002,0.5865070662412984,0.1730141324825969,0.8013095927791006,0.820771732090429,0.7818474534677722,0.08896646568609866,productive
0.01125,34,0.029411764705882353,0.8834474863712909,0.04742400000000002,0.6183836555534201,0.23676731110684024,0.854414121838387,0.8751660594398256,0.8336621842369495,0.1475946883394367,productive
0.01125,35,0.02857142857142857,0.8759539802081466,0.04742400000000002,0.6531750440539977,0.30635008810799547,0.9125794921674525,0.9347441453417988,0.8904148389931071,0.23268793056978637,productive
0.01125,36,0.027777777777777776,0.8684414318834667,0.04742400000000002,0.6911651515187164,0.38233030303743276,0.9762880000000003,1.0000000000000027,0.9525759999999993,0.35556279186545275,productive
0.01125,37,0.02702702702702703,0.8609228051738309,0.02400000000000002,0.31070722290102426,0.0,0.3976578733459683,0.4024877260586733,0.3928280206332642,0.0,dissolved
0.01125,38,0.02631578947368421,0.8534097193143909,0.02400000000000002,0.31490327880761976,0.0,0.4046733520539173,0.4095884130100397,0.39975829109779687,0.0,dissolved
0.01125,39,0.02564102564102564,0.8459125562311827,0.02400000000000002,0.3192673316035739,0.0,0.412015510943981,0.41701974791900964,0.40701127396895287,0.0,dissolved
0.01125,40,0.025,0.8384405632911975,0.02400000000000002,0.32380842308031305,0.0,0.41969956208447723,0.4247971276158683,0.4146019965530868,0.0,dissolved
0.01125,41,0.024390243902439025,0.8310019506624012,0.02400000000000002,0.3285359618320675,0.0,0.4277414259032605,0.43293666589398977,0.4225461859125326,0.0,dissolved
0.01125,42,0.023809523809523808,0.8236039827641435,0.02400000000000002,0.33345974274935003,0.0,0.4361577641729299,0.44145522689567873,0.4308603014501818,0.0,dissolved
0.01125,43,0.023255813953488372,0.8162530635729409,0.02400000000000002,0.33858996731279195,0.0,0.4449660145320137,0.45037046005264636,0.43956156901138194,0.0,dissolved
0.01125,44,0.022727272727272728,0.8089548157536728,0.02400000000000002,0.34393726472937586,0.0,0.454184426613655,0.4597008366534985,0.448668016573813,0.0,dissolved
0.01125,45,0.022222222222222223,0.801714153730813,0.02400000000000002,0.3495127139548725,0.0,0.46383209985665186,0.4694656881140214,0.45819851159928354,0.0,dissolved
0.01125,46,0.021739130434782608,0.7945353509131267,0.02400000000000002,0.3553278666481063,0.0,0.473929023077193,0.47968524602954854,0.46817280012483836,0.0,dissolved
0.01125,47,0.02127659574468085,0.7874221013498609,0.02400000000000002,0.36139477110459384,0.0,0.4844961158832744,0.49038068409238345,0.47861154767416575,0.0,dissolved
0.01125,48,0.020833333333333332,0.78037757613542,0.02400000000000002,0.3677259972191658,0.0,0.49555527201760785,0.5015741619611418,0.4895363820740742,0.0,dissolved
0.01125,49,0.02040816326530612,0.7734044748999146,0.02400000000000002,0.3743346625292701,0.0,0.5071294047188156,0.5132888711728913,0.500969938264741,0.0,dissolved
0.01125,50,0.02,0.7665050727296459,0.02400000000000002,0.3812344593929294,0.0,0.5192424941948998,0.5255490831932195,0.512935905196581,0.0,dissolved
0.01125,51,0.0196078431372549,0.759681262858714,0.02400000000000002,0.38843968335765694,0.0,0.5319196373073434,0.5383801997037894,0.5254590749108977,0.0,dissolved
0.01125,52,0.019230769230769232,0.7529345954633263,0.02400000000000002,0.3959652627791113,0.0,0.5451870995687822,0.5518088052315621,0.5385653939060033,0.0,dissolved
0.01125,53,0.018867924528301886,0.746266312876328,0.02400000000000002,0.4038267897508417,0.0,0.5590723695619805,0.5658627222287259,0.5522820168952358,0.0,dissolved
0.01125,54,0.018518518518518517,0.7396773815225959,0.02400000000000002,0.4120405524092377,0.0,0.5736042158928636,0.5805710687174741,0.5666373630682539,0.0,dissolved
0.01125,55,0.01818181818181818,0.7331685208574867,0.02400000000000002,0.42062356868057404,0.0,0.5888127467956004,0.5959643186190295,0.5816611749721722,0.0,dissolved
0.01125,56,0.017857142857142856,0.7267402295713808,0.02400000000000002,0.42959362154011105,0.0,0.6047294725132362,0.6120743648919399,0.5973845801345331,0.0,dissolved
0.01125,57,0.017543859649122806,0.7203928093041521,0.02400000000000002,0.4389692958562723,0.0,0.6213873705831187,0.6289345856104448,0.6138401555557935,0.0,dissolved
0.01125,58,0.017241379310344827,0.7141263860945648,0.02400000000000002,0.4487700168962506,0.0,0.638820954162381,0.6465799131198193,0.6310619952049433,0.0,dissolved
0.01125,59,0.01694915254237288,0.7079409297714696,0.02400000000000002,0.45901609057282583,0.0,0.6570663435350436,0.6650469064119887,0.6490857806580997,0.0,dissolved
0.01125,60,0.016666666666666666,0.7018362714764412,0.02400000000000002,0.46972874551576027,0.0,0.6761613409488881,0.6843738268713444,0.6679488550264321,0.0,dissolved
0.01125,61,0.01639344262295082,0.6958121194912221,0.02400000000000002,0.4809301770549728,0.0,0.696145508937161,0.7046007175477349,0.6876903003265883,0.0,dissolved
0.01125,62,0.016129032258064516,0.6898680735282592,0.02400000000000002,0.4926435932065743,0.0,0.7170602522873722,0.7257694861208229,0.7083510184539225,0.0,dissolved
0.01125,63,0.015873015873015872,0.6840036376283989,0.02400000000000002,0.5048932627570909,0.009786525514181799,0.7389489038270262,0.7479239917277603,0.7299738159262931,0.003948277681044137,dissolved
0.01125,64,0.015625,0.6782182317969141,0.02400000000000002,0.5177045655454576,0.03540913109091526,0.7618568142040161,0.7711101358340253,0.7526034925740078,0.015655655894960253,dissolved
0.01125,65,0.015384615384615385,0.6725112024969713,0.02400000000000002,0.5311040450469893,0.06220809009397854,0.7858314458477024,0.7953759573357317,0.7762869343596736,0.030183597928745778,dissolved
0.01125,66,0.015151515151515152,0.6668818321087359,0.02400000000000002,0.5451194633682614,0.0902389267365229,0.8109224713053447,0.8207717320904302,0.8010732105202595,0.048113600247928164,dissolved
0.01125,67,0.014925373134328358,0.6613293474521653,0.02400000000000002,0.5597798587668481,0.11955971753369621,0.8371818761576331,0.8473500770826244,0.8270136752326416,0.07014234198760158,dissolved
0.01125,68,0.014705882352941176,0.655852927462479,0.02400000000000002,0.5751156058150955,0.15023121163019093,0.8646640667265475,0.8751660594398263,0.8541620740132696,0.09710427092744923,dissolved
0.01125,69,0.014492753623188406,0.6504517100988787,0.02400000000000002,0.5911584783325674,0.1823169566651348,0.8934259827986973,0.9042773105249975,0.8825746550723974,0.12999861546395305,productive
0.01125,70,0.014285714285714285,0.6451247985594666,0.02400000000000002,0.6079417152175786,0.21588343043515712,0.923527215597697,0.9347441453417993,0.9123102858535956,0.1700216919873938,productive
0.01125,71,0.014084507042253521,0.6398712668685116,0.02400000000000002,0.6255000893141799,0.25100017862835977,0.9550301312500019,0.9666296875000024,0.9434305750000022,0.21860554837872623,productive
0.01125,72,0.013888888888888888,0.6346901648958398,0.02400000000000002,0.6438699794573038,0.2877399589146077,0.9880000000000022,1.0000000000000027,0.9760000000000024,0.2774641895018513,productive
0.0125,1,1.0,1.0,0.8260650438651997,0.9676122672013804,0.9352245344027608,0.5869674780674004,1.0000000000000053,0.17393495613480114,0.09548096563625867,crystallized
0.0125,2,0.5,1.0,0.582944900361115,0.93917381736315,0.8783476347263,0.7085275498194431,1.000000000000006,0.41705509963888665,0.2595473588177931,crystallized
0.0125,3,0.3333333333333333,0.9999999999997904,0.44179255567076836,0.9140472813436225,0.8280945626872449,0.7791037221646184,1.0000000000000044,0.5582074443292356,0.36013956548110165,productive
0.0125,4,0.25,0.9999999989897916,0.3542019668356948,0.8917206293066646,0.7834412586133292,0.8228990165821543,1.0000000000000064,0.645798033164309,0.4163414980422316,productive
0.0125,5,0.2,0.9999998946877083,0.2882992109304511,0.8116458563386159,0.6232917126772317,0.7940288269294734,0.9277659179687565,0.6602917358901972,0.30318094220712793,productive
0.0125,6,0.16666666666666666,0.9999980095545283,0.25286718427763344,0.8538811295861182,0.7077622591722363,0.8735664078611888,1.000000000000008,0.7471328157223722,0.46193528572130704,productive
0.0125,7,0.14285714285714285,0.9999848702710878,0.21567117403507274,0.7806571531097901,0.5613143062195802,0.8277197355897303,0.9277659179687551,0.727673553210707,0.31366381984725233,productive
0.0125,8,0.125,0.9999332302396285,0.1963843996260991,0.8231459880125336,0.6462919760250672,0.9018078001869552,1.0000000000000056,0.8036156003739059,0.46837220064854784,productive
