monitor_strength,leakage_fraction,context_correlation,public_error_mi_bits,excess_agency_leakage_bits,raw_agency_mi_bits,record_burden,restraint_score,regime
0.5,0.17,0.35,0.11510468919279826,0.004558845079166744,0.018321717162694432,0.012422199506118559,0.11315660981383684,transition
0.5333333333333333,0.17,0.35,0.12958773388146658,0.005184694795704145,0.020578204670940816,0.014121564178467994,0.12709536742683805,transition
0.5666666666666667,0.17,0.35,0.14467788270523765,0.00585032339284688,0.022922690017298276,0.015927352166031028,0.14154061582353586,transition
0.6,0.17,0.35,0.1603262485311762,0.006555619553911313,0.025348208805858016,0.017838967641699233,0.156433905312545,transition
0.6333333333333333,0.17,0.35,0.17648382514508335,0.007300465488984422,0.027848064583934216,0.019855780662470845,0.17171676941496544,transition
0.6666666666666666,0.17,0.35,0.1931017315158488,0.008084736982579247,0.0304158467529624,0.021977127515399486,0.18733104360832814,transition
0.7,0.17,0.35,0.21013143540923312,0.008908303443835426,0.03304544236773199,0.024202311081592653,0.20321915911094157,transition
0.7333333333333333,0.17,0.35,0.22752495696392597,0.009771027959230894,0.03573104284996192,0.026530601217979677,0.2193244119258134,transition
0.7666666666666666,0.17,0.35,0.24523505296084738,0.010672767347766152,0.038467146454331774,0.028961235156556464,0.23559120756031068,transition
0.8,0.17,0.35,0.2632153825986391,0.011613372218579603,0.041248557184344864,0.0314934179208024,0.2519652819929537,restraint_interval
0.8333333333333334,0.17,0.35,0.2814206556617795,0.012592687030950771,0.04407038080120738,0.034126322758950334,0.26839389959895255,restraint_interval
0.8666666666666667,0.17,0.35,0.29980676405186635,0.01361055015664485,0.04692801862000253,0.03685909159377909,0.2848260288891104,restraint_interval
0.9,0.17,0.35,0.31833089775157264,0.014666793944546952,0.049817159925051396,0.039690835488586984,0.3012124970655815,restraint_interval
0.9333333333333333,0.17,0.35,0.3369516463901627,0.015761244787535017,0.05273377399767172,0.042620635128990614,0.3175061245379144,restraint_interval
0.9666666666666667,0.17,0.35,0.3556290876473534,0.016893723191535422,0.05567410283801125,0.04564754132018456,0.33366184064327614,restraint_interval
1.0,0.17,0.35,0.37432486372674434,0.018064043846701672,0.05863465557473115,0.048770575499285984,0.3496367818372912,restraint_interval
1.0333333333333332,0.17,0.35,0.39300224701140746,0.019272015700657667,0.061612205217302665,0.05198873026237516,0.36539037353253767,restraint_interval
1.0666666666666667,0.17,0.35,0.41162619575991816,0.02051744203373917,0.06460378780270376,0.05530096990583677,0.38088439654462036,restraint_interval
1.1,0.17,0.35,0.43016340031827777,0.0218001205361703,0.06760670318918949,0.05870623098159433,0.39608303877437856,restraint_interval
1.1333333333333333,0.17,0.35,0.448582319855557,0.023119843387105272,0.0706185158997674,0.062203422865820035,0.4109529323566674,restraint_interval
1.1666666666666667,0.17,0.35,0.4668532091572782,0.024476397335466298,0.07363705371355034,0.0657914283406964,0.42546317611896917,restraint_interval
1.2,0.17,0.35,0.48494813463270053,0.02586956378250576,0.07666040134842504,0.06946910418879426,0.4395853429121004,restraint_interval
1.2333333333333334,0.17,0.35,0.5028409785170379,0.027299118866018334,0.07968688673506029,0.07323528179962568,0.4532934712941304,restraint_interval
1.2666666666666666,0.17,0.35,0.5205074303653596,0.02876483354612932,0.08271505812450483,0.07708876778791995,0.4665640412375938,restraint_interval
1.3,0.17,0.35,0.5379249653884858,0.03026647369258183,0.08574365155872371,0.08102834462316832,0.4793759340163749,restraint_interval
1.3333333333333333,0.17,0.35,0.5550728099614336,0.0318038001734464,0.08877154990527698,0.08505277126996902,0.49171037718354704,restraint_interval
1.3666666666666667,0.17,0.35,0.5719318956655547,0.03337656894517455,0.09179773645576443,0.08916078383870563,0.5035508764876601,restraint_interval
1.4,0.17,0.35,0.5884848043694828,0.03498453114391718,0.09482124769877,0.09335109624607907,0.5148831375552058,restraint_interval
1.4333333333333333,0.17,0.35,0.6047157079308272,0.03662743317802942,0.09784113098785933,0.09762240088501217,0.5256949810234797,restraint_interval
1.4666666666666666,0.17,0.35,0.6206103069123273,0.038305016821681345,0.10085641317719739,0.1019733693034387,0.5359762553692201,restraint_interval
1.5,0.17,0.35,0.636155773069879,0.04001701930949652,0.103866085741363,0.10640265289148432,0.5457187517987869,restraint_interval
1.5333333333333332,0.17,0.35,0.6513407001495148,0.04176317343213694,0.10686911041932821,0.11090888357654394,0.5549161251535227,restraint_interval
1.5666666666666667,0.17,0.35,0.6661550666644996,0.043543207632757645,0.10986444715875819,0.1154906745257539,0.5635638238219298,restraint_interval
1.6,0.17,0.35,0.6805902128423064,0.045356846104250476,0.11285110335004683,0.12014662085535621,0.5716590302049793,restraint_interval
1.6333333333333333,0.17,0.35,0.6946388319605268,0.047203808887200285,0.11582820038924799,0.12487530034644823,0.5792006114997497,restraint_interval
1.6666666666666667,0.17,0.35,0.7082949740426959,0.04908381196847541,0.11879505089956797,0.1296752741666095,0.5861890786618824,restraint_interval
1.7,0.17,0.35,0.7215540576335666,0.05099656738037776,0.1217512378643969,0.1345450875968931,0.5926265496290231,restraint_interval
1.7333333333333334,0.17,0.35,0.7344128834200401,0.05294178330027577,0.12469668580458253,0.13948327076367317,0.598516711489014,restraint_interval
1.7666666666666666,0.17,0.35,0.7468696420970469,0.05491916415064772,0.1276317141763739,0.1444883393748303,0.6038647754787376,restraint_interval
1.8,0.17,0.35,0.7589239083312099,0.05692841069946198,0.13055706443290238,0.14955879545976702,0.6086774186565126,restraint_interval
1.8333333333333333,0.17,0.35,0.7705766130933467,0.05896922016082418,0.13347389457806522,0.15469312811273395,0.6129627068659044,restraint_interval
1.8666666666666667,0.17,0.35,0.7818299880439714,0.0610412862958208,0.13638373829196257,0.15988981423895798,0.6167299951607621,restraint_interval
1.9,0.17,0.35,0.7926874779705883,0.06314429951349147,0.13928842944664396,0.16514731930305648,0.6199898040469957,restraint_interval
1.9333333333333333,0.17,0.35,0.8031536202822999,0.06527794697186508,0.14218999661668763,0.17046409807922946,0.6227536724866559,restraint_interval
1.9666666666666666,0.17,0.35,0.8132338939635967,0.06744191267899316,0.1450905355725056,0.17583859540271707,0.6250339913168863,restraint_interval
2.0,0.17,0.35,0.8229345438148116,0.0696358775939204,0.14799207033453834,0.18126924692201818,0.626843823250572,restraint_interval
2.033333333333333,0.17,0.35,0.832262388885652,0.07185951972752944,0.150896414882592,0.1867544798513624,0.6281967176531812,restraint_interval
2.0666666666666664,0.17,0.35,0.8412246263917379,0.07411251424320309,0.1538050479155776,0.19229271372293744,0.6291065295880176,restraint_interval
2.1,0.17,0.35,0.849828643808824,0.07639453355724574,0.1567190121466441,0.1978823611383701,0.6295872530242349,restraint_interval
2.1333333333333333,0.17,0.35,0.8580818520766301,0.07870524743901003,0.1596388476262367,0.20352182851896838,0.6296528775371903,restraint_interval
2.1666666666666665,0.17,0.35,0.865991551838028,0.08104432311067601,0.1625645657302105,0.20920951685423572,0.6293172763276295,restraint_interval
2.2,0.17,0.35,0.8735648424335536,0.08341142534663122,0.16549566700234145,0.21494382244817056,0.6285941310685536,restraint_interval
2.2333333333333334,0.17,0.35,0.8808085801264932,0.08580621657240367,0.16843120229053993,0.22072313766286988,0.6274968961624098,restraint_interval
2.2666666666666666,0.17,0.35,0.887729388015563,0.08822835696310097,0.17136987285573804,0.22654585165896668,0.6260388017253613,restraint_interval
2.3,0.17,0.35,0.8943337156514893,0.09067750454130993,0.17431016165065868,0.23241035113242714,0.624232891318147,restraint_interval
2.3333333333333335,0.17,0.35,0.9006279419200507,0.09315331527441503,0.17725048504942614,0.23831502104724844,0.6220920874347956,restraint_interval
2.3666666666666667,0.17,0.35,0.9066185107210485,0.09565544317129326,0.18018935223890686,0.24425824536359964,0.6196292753443309,restraint_interval
2.4,0.17,0.35,0.9123120857767418,0.0981835403783491,0.18312551851403477,0.25023840776095874,0.6168573943113076,restraint_interval
2.433333333333333,0.17,0.35,0.9177157088979616,0.10073725727484892,0.1860581190437209,0.25625389235580043,0.613789524675326,restraint_interval
2.466666666666667,0.17,0.35,0.9228369454659975,0.10331624256752331,0.1889867713674845,0.262303084413405,0.6104389598212546,restraint_interval
2.5,0.17,0.35,0.927684001850828,0.10592014338440156,0.19191163785603643,0.2683843710533582,0.6068192536761824,restraint_interval
2.533333333333333,0.17,0.35,0.9322658019086968,0.10854860536784756,0.19483344333728014,0.2744961419483283,0.6029442368618324,restraint_interval
2.5666666666666664,0.17,0.35,0.9365920133419866,0.1112012727667679,0.1977534475847549,0.28063679001570707,0.5988279977443768,restraint_interval
2.6,0.17,0.35,0.9406730191759756,0.1138777885279634,0.20067337679821493,0.28680471210171776,0.5944848280182204,restraint_interval
2.6333333333333333,0.17,0.35,0.9445198344319597,0.11657779438659828,0.20359532196728378,0.29299830965759643,0.5899291357715564,restraint_interval
2.6666666666666665,0.17,0.35,0.9481439727507661,0.11930093095576207,0.2065216145961128,0.2992159894074672,0.5851753318692022,restraint_interval
2.7,0.17,0.35,0.9515572717869362,0.1220468378151015,0.20945469139209855,0.3054561640075366,0.5802376976829253,restraint_interval
2.7333333333333334,0.17,0.35,0.9547716893003564,0.12481515359849997,0.2123969591740136,0.3117172526962476,0.5751302435349119,restraint_interval
2.7666666666666666,0.17,0.35,0.9577990838122806,0.12760551608078632,0.21535066969277233,0.31799768193503974,0.5698665676464854,restraint_interval
2.8,0.17,0.35,0.9606509944140966,0.13041756226345322,0.21831781173408746,0.32429588603937387,0.5644597249603922,restraint_interval
2.8333333333333335,0.17,0.35,0.9633384339026912,0.13325092845936837,0.2213000253132627,0.33061030779969147,0.55892211407309,restraint_interval
2.8666666666666667,0.17,0.35,0.9658717080433319,0.13610525037646265,0.22429854044952588,0.3369393990919868,0.5532653888630088,restraint_interval
2.9,0.17,0.35,0.9682602716519573,0.13898016320038242,0.22731414123291188,0.34328162147768504,0.5475003994316577,restraint_interval
2.933333333333333,0.17,0.35,0.9705126295643879,0.14187530167609086,0.23034715477070913,0.34963544679252534,0.5416371648667552,restraint_interval
2.966666666666667,0.17,0.35,0.972636287607619,0.144790300188409,0.23339746401538103,0.355999357724165,0.535684878232867,restraint_interval
3.0,0.17,0.35,0.9746377555515149,0.1477247928414836,0.2364645431719978,0.36237184837822667,0.5296519421976946,restraint_interval
3.033333333333333,0.17,0.35,0.9765226008082628,0.15067841353717618,0.23954751403830368,0.3687514248325282,0.5235460318828339,restraint_interval
3.0666666666666664,0.17,0.35,0.9782955484657704,0.15365079605236104,0.2426452209627912,0.37513660567923923,0.5173741799447835,restraint_interval
3.1,0.17,0.35,0.9799606202190027,0.1566415741151286,0.24575632096948202,0.38152592255472806,0.5111428776071014,restraint_interval
3.1333333333333333,0.17,0.35,0.9815213020780242,0.15965038147988736,0.24887938404787216,0.3879179206568677,0.5048581844537577,restraint_interval
3.1666666666666665,0.17,0.35,0.9829807286135687,0.16267685200135923,0.25201299691608847,0.39431115924958715,0.4985258393443655,restraint_interval
3.2,0.17,0.35,0.9843418702092565,0.16572061970746516,0.25515586217920455,0.4007042121544616,0.49215136490750516,restraint_interval
3.2333333333333334,0.17,0.35,0.9856077095622883,0.16878131887109768,0.25830688422799175,0.4070956682291511,0.4857401587617588,restraint_interval
3.2666666666666666,0.17,0.35,0.986781394664927,0.17185858408077925,0.2614652338677112,0.4134841318325071,0.479297565899553,restraint_interval
3.3,0.17,0.35,0.9878663577151312,0.17495205031020464,0.26463038569418984,0.41986822327617923,0.47282892846077257,restraint_interval
3.3333333333333335,0.17,0.35,0.9888663926719917,0.17806135298666786,0.2678021254559148,0.42624657926256726,0.466339611251674,restraint_interval
3.3666666666666667,0.17,0.35,0.9897856881365608,0.18118612805837306,0.27098052851458815,0.43261785330897384,0.459835003593278,restraint_interval
3.4,0.17,0.35,0.9906288164159867,0.18432601206063243,0.27416591426892784,0.4389807161578294,0.453320500145338,restraint_interval
3.433333333333333,0.17,0.35,0.9914006834857331,0.18748064218094992,0.2773587842460204,0.44533385617286714,0.44680146499839324,restraint_interval
3.466666666666667,0.17,0.35,0.9921064476214762,0.19064965632299735,0.2805597529182753,0.45167597972114404,0.44028318437405617,restraint_interval
3.5,0.17,0.35,0.9927514163944035,0.19383269316948132,0.2837694799875259,0.4580058115408129,0.433770813639064,restraint_interval
3.533333333333333,0.17,0.35,0.9933409323800286,0.19702939224390764,0.2869886111319604,0.4643220950945621,0.4272693240497495,restraint_interval
3.5666666666666664,0.17,0.35,0.9938802574045079,0.20023939397124565,0.2902177315956248,0.4706235929086534,0.42078345382672344,restraint_interval
3.6,0.17,0.35,0.9943744637037929,0.20346233973749575,0.29345733419252423,0.4769090868974992,0.4143176670055475,restraint_interval
3.6333333333333333,0.17,0.35,0.9948283383641051,0.2066978719481655,0.29670780088901433,0.4831773786737328,0.40787612222945613,restraint_interval
3.6666666666666665,0.17,0.35,0.995246305231055,0.20994563408565836,0.2999693954863903,0.4894272898437365,0.40146265243485774,restraint_interval
3.6999999999999997,0.17,0.35,0.9956323664479686,0.2132052707655795,0.3032422641592529,0.4956576622886051,0.39508075536793313,restraint_interval
3.7333333333333334,0.17,0.35,0.9959900641363166,0.21647642779196288,0.30652644061676365,0.5018673584305319,0.38873359413456304,capture_burden
3.7666666666666666,0.17,0.35,0.9963224615649907,0.2197587522114238,0.3098218532318774,0.5080552614846177,0.3824240065365144,capture_burden
3.8,0.17,0.35,0.9966321424593505,0.22305189236624415,0.31312833238951904,0.514220275696115,0.37615452174537894,capture_burden
3.8333333333333335,0.17,0.35,0.9969212267763821,0.2263554979463898,0.3164456173251178,0.5203613265631276,0.36992738284257354,capture_burden
3.8666666666666667,0.17,0.35,0.997191401167071,0.22966922004046889,0.3197733626857652,0.5264773610447986,0.36374457382799286,capture_burden
3.9,0.17,0.35,0.9974439622938511,0.23299271118563256,0.3231111458016082,0.5325673477550341,0.35760784979682425,capture_burden
3.933333333333333,0.17,0.35,0.9976798710247102,0.23632562541642269,0.32645847607405637,0.5386302771418124,0.351518769048688,capture_burden
3.966666666666667,0.17,0.35,0.9978998151978806,0.23966761831257005,0.3298148078591177,0.5446651616521472,0.345478725900291,capture_burden
4.0,0.17,0.35,0.9981042781370905,0.24301834704574485,0.3331795576905714,0.5506710358827784,0.3394889829308684,capture_burden
0.0,0.18,0.35,1.0830181345801296e-17,0.0,1.0830181345801296e-17,0.0,1.0830181345801296e-17,abandonment_no_record
0.03333333333333333,0.18,0.35,0.000541904188850535,2.2787008249701165e-05,9.193794429485861e-05,5.555401237422597e-05,0.0005418617362093019,abandonment_no_record
0.06666666666666667,0.18,0.35,0.0021651772206528566,9.114371420922775e-05,0.0003671651988952674,0.00022219753269303588,0.0021644988251717434,abandonment_no_record
0.1,0.18,0.35,0.004862536785375366,0.0002050571634753659,0.0008239407850685587,0.000499875020830709,0.004859109525122367,abandonment_no_record
0.13333333333333333,0.18,0.35,0.008621964833040584,0.00036450577193092786,0.0014594239217170532,0.0008884939441897721,0.00861116430587201,abandonment_no_record
0.16666666666666666,0.18,0.35,0.013426880050601227,0.0005694593355746484,0.002269759756606898,0.001387924829091669,0.013400609100368867,abandonment_no_record
0.2,0.18,0.35,0.019256367693689463,0.0008198790442755289,0.003250189297348857,0.001998001332666921,0.019202137097264167,abandonment_no_record
0.23333333333333334,0.18,0.35,0.026085456827843214,0.0011157174994483644,0.0043951754760742905,0.0027185203351902665,0.025985518102157705,abandonment_no_record
0.26666666666666666,0.18,0.35,0.033885434171035046,0.0014569187356396095,0.005698537242406448,0.0035492420527877266,0.033715973459320474,abandonment_no_record
0.3,0.18,0.35,0.04262418376159478,0.0018434182460153698,0.007153584415139213,0.004489890170429445,0.04235458444935294,abandonment_no_record
0.3333333333333333,0.18,0.35,0.05226654239785165,0.00227514301173799,0.008753247406320904,0.005540151995103271,0.05185872275087629,transition
0.36666666666666664,0.18,0.35,0.06277466196774457,0.002752011535215745,0.01049019753274734,0.006699678629052075,0.06218249272631868,transition
0.4,0.18,0.35,0.07410837118521386,0.003273933877209453,0.012356955188426489,0.007968085162939342,0.07327717672920506,transition
0.43333333333333335,0.18,0.35,0.08622553069821863,0.003840811697773405,0.01434598450175156,0.009344950888793058,0.08509167614523863,transition
0.4666666666666667,0.18,0.35,0.09908237690785963,0.004452538301007861,0.016449774166083803,0.010829819532564233,0.09757294233962262,transition
0.5,0.18,0.35,0.11263385106627344,0.005108998683594742,0.018660904901678287,0.012422199506118559,0.11066639300782195,transition
0.5333333333333333,0.18,0.35,0.1268339112688772,0.005810069587086406,0.020972104510553275,0.014121564178467994,0.12431631057664658,transition
0.5666666666666667,0.18,0.35,0.14163582581763215,0.006555619553911308,0.023376291773043532,0.015927352166031028,0.13846622026638877,transition
0.6,0.18,0.35,0.1569924471162932,0.007345508987058196,0.025866610557546972,0.017838967641699233,0.1530592462099493,transition
0.6333333333333333,0.18,0.35,0.17285646578452155,0.008179590213395269,0.028436455518776577,0.019855780662470845,0.16803844464806977,transition
0.6666666666666666,0.18,0.35,0.18918064506684637,0.009057707550576007,0.031079490679562772,0.021977127515399486,0.18334711370159643,transition
0.7,0.18,0.35,0.20591803588733967,0.009979697377479418,0.03378966205330177,0.024202311081592653,0.1989290795843569,transition
0.7333333333333333,0.18,0.35,0.22302217308506536,0.010945388208128312,0.03656120529306381,0.026530601217979677,0.21472895938726252,transition
0.7666666666666666,0.18,0.35,0.24044725348409862,0.01195460076902228,0.03938864917868571,0.028961235156556464,0.23069240076086814,transition
0.8,0.18,0.35,0.2581482965317063,0.013007148079820448,0.042266815611374964,0.0314934179208024,0.2467662989760857,transition
0.8333333333333334,0.18,0.35,0.2760812883044158,0.014102835537302025,0.04519081671314284,0.034126322758950334,0.2628989919756067,restraint_interval
0.8666666666666667,0.18,0.35,0.2942033097534507,0.015241461002528421,0.048156049648578156,0.03685909159377909,0.2790404341599811,restraint_interval
0.9,0.18,0.35,0.3124726501460561,0.016422814891127787,0.05115818989235766,0.039690835488586984,0.29514234978872095,restraint_interval
0.9333333333333333,0.18,0.35,0.33084890674970174,0.01764668026661621,0.05419318381254859,0.042620635128990614,0.31115836700978194,restraint_interval
0.9666666666666667,0.18,0.35,0.3492930718782266,0.01891283293666632,0.05725724154872431,0.04564754132018456,0.32704413363723644,restraint_interval
1.0,0.18,0.35,0.3677676084378645,0.020221041552231346,0.060346831142622535,0.048770575499285984,0.3427574158447068,restraint_interval
1.0333333333333332,0.18,0.35,0.3862365150403239,0.02157106770942745,0.06345867465035178,0.05198873026237516,0.3582581808993472,restraint_interval
1.0666666666666667,0.18,0.35,0.40466538156396953,0.022962666054073017,0.06658974649762953,0.05530096990583677,0.3735086649081577,restraint_interval
1.1,0.18,0.35,0.42302143573925177,0.02439558438878211,0.06973727366869016,0.05870623098159433,0.3884734262879208,restraint_interval
1.1333333333333333,0.18,0.35,0.4412735809377742,0.025869563782505753,0.07289873655152053,0.062203422865820035,0.4031193853334569,restraint_interval
1.1666666666666667,0.18,0.35,0.4593924249139548,0.027384338682410653,0.0760718685577641,0.0657914283406964,0.4174158499052459,restraint_interval
1.2,0.18,0.35,0.4773502988670625,0.02893963702798452,0.07925465217728679,0.06946910418879426,0.4313345269654424,restraint_interval
1.2333333333333334,0.18,0.35,0.49512126595305833,0.030535180367254208,0.08244530907636628,0.07323528179962568,0.44484951954455837,restraint_interval
1.2666666666666666,0.18,0.35,0.5126811183655949,0.032170683975000725,0.08564228230373062,0.07708876778791995,0.45793730879011874,restraint_interval
1.3,0.18,0.35,0.5300073623812175,0.033845856972855824,0.08884420963628552,0.08102834462316832,0.4705767210731152,restraint_interval
1.3333333333333333,0.18,0.35,0.5470791913379628,0.03556040245116089,0.09204988847738281,0.08505277126996902,0.48274888070339966,restraint_interval
1.3666666666666667,0.18,0.35,0.5638774473472694,0.03731401759247094,0.09525823432046501,0.08916078383870563,0.4944371495763053,restraint_interval
1.4,0.18,0.35,0.5803845735294216,0.03910639379658486,0.09846823634948317,0.09335109624607907,0.5056270559379323,restraint_interval
1.4333333333333333,0.18,0.35,0.5965845595705312,0.04093721680698292,0.10167891498238368,0.09762240088501217,0.5163062152797446,restraint_interval
1.4666666666666666,0.18,0.35,0.6124628842560934,0.042806166838554045,0.10488928682091836,0.1019733693034387,0.5264642470047207,restraint_interval
1.5,0.18,0.35,0.6280064591736473,0.04471291870649432,0.10809834236933195,0.10640265289148432,0.5360926908084546,restraint_interval
1.5333333333333332,0.18,0.35,0.6432035778534917,0.046657141956260514,0.1113050409555165,0.11090888357654394,0.5451849265859606,restraint_interval
1.5666666666666667,0.18,0.35,0.6580438741433055,0.048638500994462666,0.11450832558630668,0.1154906745257539,0.5537361010613202,restraint_interval
1.6,0.18,0.35,0.6725182925738761,0.05065665522058202,0.11770715817164139,0.12014662085535621,0.5617430632644248,restraint_interval
1.6333333333333333,0.18,0.35,0.6866190719348443,0.05271125915940099,0.12090057293824814,0.12487530034644823,0.5692043095402293,restraint_interval
1.6666666666666667,0.18,0.35,0.7003397413872335,0.054801962594035934,0.12408774326261804,0.1296752741666095,0.5761199371278437,restraint_interval
1.7,0.18,0.35,0.7136751264049112,0.05692841069946194,0.12726805494114624,0.1345450875968931,0.5824916036909866,restraint_interval
1.7333333333333334,0.18,0.35,0.726621359912459,0.05909024417642601,0.13044117740429723,0.13948327076367317,0.5883224887382428,restraint_interval
1.7666666666666666,0.18,0.35,0.7391758924335533,0.0612870993856423,0.13360712381401768,0.1444883393748303,0.593617251850209,restraint_interval
1.8,0.18,0.35,0.7513374941169257,0.0635186084821696,0.1367662914868353,0.14955879545976702,0.5983819821985612,restraint_interval
1.8333333333333333,0.18,0.35,0.7631062413417645,0.0657843995498723,0.1399194756506367,0.15469312811273395,0.602624134100296,restraint_interval
1.8666666666666667,0.18,0.35,0.7744834813099637,0.0680840967358685,0.14306785202344705,0.15988981423895798,0.6063524443161367,restraint_interval
1.9,0.18,0.35,0.7854717695955408,0.07041732038487253,0.14621292682766987,0.16514731930305648,0.6095768284035019,restraint_interval
1.9333333333333333,0.18,0.35,0.7960747779231112,0.07278368717334269,0.14935645626552715,0.17046409807922946,0.6123082555167433,restraint_interval
1.9666666666666666,0.18,0.35,0.806297172274832,0.07518281024334605,0.15250034078428754,0.17583859540271707,0.614558603391049,restraint_interval
2.0,0.18,0.35,0.8161444644951964,0.0776142993360579,0.15564650227271873,0.18126924692201818,0.6163404975934076,restraint_interval
2.033333333333333,0.18,0.35,0.8256228435536282,0.08007776092481479,0.15879675434030704,0.1867544798513624,0.6176671412092546,restraint_interval
2.0666666666666664,0.18,0.35,0.8347389952121076,0.08257279834764258,0.16195267683198628,0.19229271372293744,0.6185521427160975,restraint_interval
2.1,0.18,0.35,0.8434999207389892,0.08509901193918776,0.16511550564283678,0.1978823611383701,0.6190093506866592,restraint_interval
2.1333333333333333,0.18,0.35,0.8519127662850999,0.08765599916197753,0.16828604776129447,0.20352182851896838,0.6190527040470312,restraint_interval
2.1666666666666665,0.18,0.35,0.8599846744554605,0.09024335473694438,0.1714646294283133,0.20920951685423572,0.618696105856318,restraint_interval
2.2,0.18,0.35,0.867722668431138,0.09286067077314711,0.17465108256444092,0.21494382244817056,0.6179533270247373,restraint_interval
2.2333333333333334,0.18,0.35,0.8751335767861401,0.09550753689662818,0.17784477143315397,0.22072313766286988,0.6168379441771408,restraint_interval
2.2666666666666666,0.18,0.35,0.8822240040685494,0.09818354037834903,0.18104465813413761,0.22654585165896668,0.6153633131942501,restraint_interval
2.3,0.18,0.35,0.8890003485247612,0.1008882662611464,0.18424940220960098,0.23241035113242714,0.6135425770680293,restraint_interval
2.3333333333333335,0.18,0.35,0.8954688643607388,0.10362129748565779,0.18745748665096282,0.23831502104724844,0.6113887038604809,restraint_interval
2.3666666666666667,0.18,0.35,0.901635762017828,0.10638221501516688,0.19066736015911587,0.24425824536359964,0.60891454802926,restraint_interval
2.4,0.18,0.35,0.9075073364686315,0.10917059795932023,0.19387758387641407,0.25023840776095874,0.6061329264286401,restraint_interval
2.433333333333333,0.18,0.35,0.9130901108627546,0.11198602369667308,0.19708697018149868,0.25625389235580043,0.6030566991121756,restraint_interval
2.466666666666667,0.18,0.35,0.9183909812628291,0.11482806799602145,0.20029470166525304,0.262303084413405,0.5996988447839091,restraint_interval
2.5,0.18,0.35,0.9234173478986334,0.11769630513648266,0.2035004201272474,0.2683843710533582,0.5960725214083292,restraint_interval
2.533333333333333,0.18,0.35,0.9281772193932362,0.12059030802628792,0.2067042782401147,0.2744961419483283,0.5921911040360534,restraint_interval
2.5666666666666664,0.18,0.35,0.9326792786973338,0.1235096483202527,0.20990695015149682,0.28063679001570707,0.5880681941757792,restraint_interval
2.6,0.18,0.35,0.9369329027826767,0.12645389653589476,0.21310960130613668,0.28680471210171776,0.5837175978051949,restraint_interval
2.6333333333333333,0.18,0.35,0.9409481321525629,0.12942262216817096,0.2163138216573014,0.29299830965759643,0.5791532720732233,restraint_interval
2.6666666666666665,0.18,0.35,0.9447355905134462,0.13241539380280531,0.21952152967698066,0.2992159894074672,0.5743892435966215,restraint_interval
2.7,0.18,0.35,0.948306359086001,0.13543177922818544,0.22273485674951604,0.3054561640075366,0.5694395037142517,restraint_interval
2.7333333333333334,0.18,0.35,0.9516718136263215,0.13847134554580443,0.2259560224155488,0.3117172526962476,0.5643178879121473,restraint_interval
2.7666666666666666,0.18,0.35,0.9548434349779936,0.1415336592792295,0.22918721053238042,0.31799768193503974,0.5590379477382529,restraint_interval
2.8,0.18,0.35,0.957832605704521,0.1446182864815775,0.23243045497029396,0.32429588603937387,0.5536128238498795,restraint_interval
2.8333333333333335,0.18,0.35,0.9606504060092986,0.1477247928414836,0.23568754137026668,0.33061030779969147,0.5480551284313109,restraint_interval
2.8666666666666667,0.18,0.35,0.963307421801821,0.15085274378754826,0.23895992920333745,0.3369393990919868,0.5423768442042319,restraint_interval
2.9,0.18,0.35,0.9658135765610684,0.15400170459125062,0.24224869630138152,0.34328162147768504,0.5365892457902277,restraint_interval
2.933333333333333,0.18,0.35,0.9681779967687567,0.1571712404683171,0.2455545064416176,0.34963544679252534,0.5307028474431297,restraint_interval
2.966666666666667,0.18,0.35,0.9704089183285378,0.16036091667853875,0.24887759954980954,0.355999357724165,0.5247273793052477,restraint_interval
3.0,0.18,0.35,0.9725136387209821,0.16357029862402792,0.25221780354979373,0.36237184837822667,0.5186717924819377,restraint_interval
3.033333333333333,0.18,0.35,0.974498516803342,0.16679895194591104,0.2555745666091804,0.3687514248325282,0.5125442914670504,restraint_interval
3.0666666666666664,0.18,0.35,0.9763690192562181,0.1700464426194529,0.2589470082370972,0.37513660567923923,0.506352390855269,restraint_interval
3.1,0.18,0.35,0.9781298098082191,0.17331233704760846,0.26233398713502976,0.38152592255472806,0.5001029919003859,restraint_interval
3.1333333333333333,0.18,0.35,0.9797848746539306,0.176596202153004,0.2657341827527712,0.3879179206568677,0.4938024733750868,restraint_interval
3.1666666666666665,0.18,0.35,0.9813376750750442,0.17989760546834493,0.2691461861921936,0.39431115924958715,0.4874567904189907,restraint_interval
3.2,0.18,0.35,0.9827913163723372,0.18321611522525394,0.2725685946495733,0.4007042121544616,0.48107157469438666,restraint_interval
3.2333333333333334,0.18,0.35,0.9841487210301739,0.18655130044153886,0.276000102358555,0.4070956682291511,0.47465222926431666,restraint_interval
3.2666666666666666,0.18,0.35,0.985412793759834,0.1899027310068966,0.27943958041749817,0.4134841318325071,0.46820401220129854,restraint_interval
3.3,0.18,0.35,0.9865865668305649,0.1932699777670545,0.2828861383198879,0.41986822327617923,0.46173210401736325,restraint_interval
3.3333333333333335,0.18,0.35,0.9876733159109817,0.1966526126063556,0.28633916162328366,0.42624657926256726,0.4552416555067486,restraint_interval
3.3666666666666667,0.18,0.35,0.9886766393780768,0.20005020852879257,0.2897983228728844,0.43261785330897384,0.4487378143773958,restraint_interval
