protocol,round,logical_error,entanglement_fidelity,updated,estimate_l1_error,meas_estimation_error,syndrome_mi_bits,q_star,eta_star,alignment_floor,channel_p0,channel_p1,channel_p2,channel_meas,calib_p0,calib_p1,calib_p2,calib_meas,calibration_fresh,syndrome_rate_01,syndrome_rate_12
uniform_decoder,33.0,0.06653131083620667,0.9334686891637933,0.0,0.024019836964392693,0.0004236033761710091,0.22559268013769349,0.9989450496419958,0.04491883078628038,42.57909431042855,0.0027541447757515694,0.024282489993179977,0.009508508253035711,0.01242360337617101,0.002933623358027441,0.022651593924308305,0.007746564207621756,0.011431550087396684,0.0,0.03675,0.05075
uniform_decoder,34.0,0.06822751762989619,0.9317724823701038,0.0,0.02159962485338303,0.000307050318846102,0.22580762280566116,0.998950036298836,0.044897765209844245,42.76125466058721,0.0026726877712211295,0.023091506782564955,0.0108191941579608,0.012307050318846102,0.002933623358027441,0.022651593924308305,0.007746564207621756,0.011431550087396684,0.0,0.03675,0.0455
uniform_decoder,35.0,0.06989119732162978,0.9301088026783703,0.0,0.01942937852759614,0.0002039750809976395,0.22595105762052337,0.998956297501066,0.04489590990131222,43.01600307287329,0.0026083950523989583,0.021775266700338844,0.012262506879656257,0.01220397508099764,0.002933623358027441,0.022651593924308305,0.007746564207621756,0.011431550087396684,0.0,0.0365,0.045
uniform_decoder,36.0,0.07152174473911717,0.9284782552608828,0.0,0.019622900735759903,0.00011600098344376197,0.22600294443763275,0.9989644639710875,0.04492464984919905,43.38299063952281,0.00255809592988659,0.020360780967414407,0.013820215698232082,0.012116000983443762,0.002933623358027441,0.022651593924308305,0.007746564207621756,0.011431550087396684,0.0,0.03325,0.04325
uniform_decoder,37.0,0.07311872076130027,0.9268812792386998,0.0,0.019830066673157346,4.449015984330125e-05,0.22596168928326985,0.998974901555931,0.044995336705768094,43.89367378918937,0.0025194097953144057,0.018884337256706765,0.015465139211764987,0.012044490159843301,0.002933623358027441,0.022651593924308305,0.007746564207621756,0.011431550087396684,0.0,0.04075,0.04375
uniform_decoder,38.0,0.07468223750338629,0.9253177624966137,0.0,0.020061684071511397,9.530162664672312e-06,0.22585221576421624,0.9989875518520869,0.04511886584654366,44.564125026593615,0.0024908061622917,0.01738965756696774,0.017162832666835357,0.011990469837335328,0.002933623358027441,0.022651593924308305,0.007746564207621756,0.011431550087396684,0.0,0.034,0.04575
uniform_decoder,39.0,0.0762133878072576,0.9237866121927424,0.0,0.02032759923769456,4.543855823663928e-05,0.22573108097420408,0.999001831505227,0.045305199024271256,45.38832798422067,0.002471640441792019,0.01592456948471922,0.01887467019476736,0.011954561441763361,0.002933623358027441,0.022651593924308305,0.007746564207621756,0.011431550087396684,0.0,0.03075,0.04775
uniform_decoder,40.0,0.07771462939673277,0.9222853706032672,0.0,0.02063637360758889,6.308295936287289e-05,0.22568649516839218,0.9990166316738397,0.0455628936847952,46.33349729973679,0.002462142484583575,0.01453675263053994,0.020561763461632524,0.011936917040637127,0.0017839142039045304,0.013445325637216963,0.021159248003065862,0.012218305142829178,1.0,0.0275,0.04525
uniform_decoder,41.0,0.07919003378093573,0.9208099662190643,0.0,0.020994921805076762,6.283205859165635e-05,0.22583224976824368,0.9990304285312707,0.046690449057729164,48.15575804733505,0.0024633520066313953,0.013269419852719995,0.022188853958988165,0.011937167941408344,0.0017839142039045304,0.013445325637216963,0.021159248003065862,0.012218305142829178,0.0,0.025,0.0415
uniform_decoder,42.0,0.08064533980450511,0.9193546601954949,0.0,0.02140808763881549,4.560975667770514e-05,0.22629614496619227,0.9990414782840586,0.04824974620562134,50.33766622411459,0.0024770148299320597,0.012157791074768647,0.023727311393978903,0.011954390243322295,0.0017839142039045304,0.013445325637216963,0.021159248003065862,0.012218305142829178,0.0,0.02775,0.049
uniform_decoder,43.0,0.08208779861666386,0.9179122013833362,0.0,0.023424281061532645,1.2908254737707334e-05,0.227204894695916,0.9990480452160033,0.049741757161883254,52.252226679347025,0.002505467769706029,0.011226920168835782,0.025156669000074457,0.011987091745262293,0.0017839142039045304,0.013445325637216963,0.021159248003065862,0.012218305142829178,0.0,0.023,0.04625
uniform_decoder,44.0,0.08352584055219467,0.9164741594478053,0.0,0.025422040314207965,3.322381486166488e-05,0.22866820080555697,0.9990486097366365,0.051151669814170055,53.76518110804309,0.0025515427431197055,0.010490995583549878,0.026464578640877548,0.012033223814861665,0.0017839142039045304,0.013445325637216963,0.021159248003065862,0.012218305142829178,0.0,0.02475,0.05125
uniform_decoder,45.0,0.08496861988291043,0.9150313801170895,0.0,0.027073106714531087,9.022063602797878e-05,0.2307646418965233,0.9990420216710507,0.05247115338106306,54.772797875932945,0.0026185130079978006,0.009953853538460065,0.02764547326098895,0.012090220636027979,0.0017839142039045304,0.013445325637216963,0.021159248003065862,0.012218305142829178,0.0,0.027,0.04825
uniform_decoder,46.0,0.08642549742156616,0.9135745025784339,0.0,0.028378108296869712,0.00015506672235508952,0.2335314120073224,0.9990275888962695,0.05369650458960233,55.21996240438395,0.0027100914211972264,0.009610247212398797,0.028698446930465735,0.01215506672235509,0.0017839142039045304,0.013445325637216963,0.021159248003065862,0.012218305142829178,0.0,0.025,0.05125
uniform_decoder,47.0,0.08790551032034515,0.9120944896796549,0.0,0.02934698844003359,0.00022439180140191792,0.23695902408582095,0.9990051104638068,0.05482659067444748,55.10821923430159,0.002830477760471472,0.009447418302292504,0.029624884502797568,0.012224391801401918,0.0017839142039045304,0.013445325637216963,0.021159248003065862,0.012218305142829178,0.0,0.0255,0.04875
uniform_decoder,48.0,0.0894168631462157,0.9105831368537843,0.0,0.02999516997874041,0.0002945902631020375,0.24099107653109147,0.9989748712899194,0.055860998940573156,54.491692985731085,0.0029844425705391536,0.009446647174636844,0.03042625972391641,0.012294590263102038,0.0031886584093246003,0.007433003058838792,0.031223350967950304,0.012558399325435031,1.0,0.028,0.0475
uniform_decoder,49.0,0.09096646199420158,0.9090335380057984,0.0,0.030340308364681,0.0003619604742636437,0.24552828822854939,0.9989376140370326,0.05679863474792006,53.46327674480436,0.003177428773036918,0.009584623650033087,0.031102360787751006,0.012361960474263644,0.0031886584093246003,0.007433003058838792,0.031223350967950304,0.012558399325435031,0.0,0.02425,0.052
uniform_decoder,50.0,0.09255950695007958,0.9074404930499205,0.0,0.030399796061877562,0.00042285755304768274,0.25043546581457704,0.9988944977597439,0.05763685719203625,52.136354946404744,0.0034156476506276992,0.009834617147754493,0.03165006086025975,0.012422857553047683,0.0031886584093246003,0.007433003058838792,0.031223350967950304,0.012558399325435031,0.0,0.0245,0.053
uniform_decoder,51.0,0.09419915674817146,0.9058008432518285,0.0,0.030189010537171372,0.0004738518328784823,0.2555499866207037,0.9988470466753121,0.05837113532289012,50.6274920874971,0.0037061406259409624,0.010167505472802065,0.0320626566359144,0.012473851832878483,0.0031886584093246003,0.007433003058838792,0.031223350967950304,0.012558399325435031,0.0,0.02475,0.05325
uniform_decoder,52.0,0.09588628020683637,0.9041137197931637,0.0,0.02972023277467628,0.0005118843656739848,0.26069066390440465,0.9987970885612482,0.05899514983456938,49.04363524532082,0.004056771078286657,0.010552747616546124,0.03232975146950906,0.012511884365673985,0.0031886584093246003,0.007433003058838792,0.031223350967950304,0.012558399325435031,0.0,0.028,0.05275
uniform_decoder,53.0,0.09761930903629108,0.9023806909637089,0.0,0.029002174222928945,0.0005344105256623738,0.26566628041486656,0.9987466814118201,0.059501244225805515,47.474955519661464,0.00447610127425418,0.01095937292589585,0.032437648423078974,0.012534410525662374,0.0031886584093246003,0.007433003058838792,0.031223350967950304,0.012558399325435031,0.0,0.0225,0.048
uniform_decoder,54.0,0.09939420394141542,0.9006057960585846,0.0,0.02804010146951042,0.0005395231351241706,0.27028344065306176,0.9986980284482337,0.05988113107410402,45.99265705373453,0.00497310036089337,0.011357024767308304,0.0323702265977121,0.012539523135124171,0.0031886584093246003,0.007433003058838792,0.031223350967950304,0.012558399325435031,0.0,0.02875,0.05225
uniform_decoder,55.0,0.10120454011836742,0.8987954598816326,0.0,0.026836604399798958,0.0005260475429462556,0.27435363563534254,0.9986533840372963,0.0601267711262818,44.65027356839087,0.005556625015785322,0.011717056318266344,0.03211028573385062,0.012526047542946256,0.0031886584093246003,0.007433003058838792,0.031223350967950304,0.012558399325435031,0.0,0.031,0.051
uniform_decoder,56.0,0.10304171034157839,0.8969582896584216,0.0,0.02542036104125192,0.0004936026869350671,0.2776995706513711,0.998614954982111,0.060231356269472444,43.486930382429776,0.006234622688550082,0.012013639860988709,0.031641343868813294,0.012493602686935067,0.00590706753228016,0.011479988774609136,0.036946943815343344,0.011330269289900316,1.0,0.03175,0.052
uniform_decoder,57.0,0.10489523607426694,0.895104763925733,0.0,0.024161631243653208,0.00044262424638694814,0.2801609346179478,0.9985848017168398,0.06019033513598563,42.531379420259974,0.007013038897172058,0.012224825262775598,0.03094984487804967,0.012442624246386948,0.00590706753228016,0.011479988774609136,0.036946943815343344,0.011330269289900316,0.0,0.03025,0.0515
uniform_decoder,58.0,0.10675317188441912,0.8932468281155809,0.0,0.02246665900650214,0.0003743483813151635,0.28159990973451476,0.9985647417235296,0.060002416818548086,41.806006488328144,0.007894474607731131,0.012333471036486382,0.03002766257774689,0.012374348381315164,0.00590706753228016,0.011479988774609136,0.036946943815343344,0.011330269289900316,0.0,0.03125,0.051
uniform_decoder,59.0,0.10860258732139212,0.8913974126786078,0.0,0.02032590372469945,0.0002907570669472559,0.2819067885880111,0.9985562540087594,0.05967047158875345,41.33031153040803,0.008876739347503384,0.012327972396544843,0.02887467067565799,0.012290757066947256,0.00590706753228016,0.011479988774609136,0.036946943815343344,0.011330269289900316,0.0,0.034,0.04825
uniform_decoder,60.0,0.11043011231876293,0.889569887681237,0.0,0.01775215933763606,0.00019448846249098435,0.2810059858627628,0.9985603814047949,0.059202221332941854,41.123545868415114,0.009951564182095437,0.012202722664952563,0.027501000854778936,0.012194488462490985,0.00590706753228016,0.011479988774609136,0.036946943815343344,0.011330269289900316,0.0,0.03175,0.0505
uniform_decoder,61.0,0.11222253329645424,0.8877774667035457,0.0,0.014866389844802166,8.871790568099232e-05,0.278862407196863,0.9985776302098285,0.0586105894734224,41.206295211285926,0.011103833634201764,0.011958263502948444,0.025928486981952374,0.012088717905680993,0.00590706753228016,0.011479988774609136,0.036946943815343344,0.011330269289900316,0.0,0.03925,0.04825
uniform_decoder,62.0,0.11396742225886913,0.8860325777411309,0.0,0.01290137661125232,2.2983169417048824e-05,0.27548756430208465,0.9986078760106153,0.057913581422576535,41.60087884713,0.012311703883876104,0.011601102125036346,0.024190774852412562,0.011977016830582951,0.00590706753228016,0.011479988774609136,0.036946943815343344,0.011330269289900316,0.0,0.0355,0.04425
uniform_decoder,63.0,0.11565376748283017,0.8843462325171698,0.0,0.0127363860059102,0.00013680195968290843,0.2709441753740839,0.9986502976276848,0.057133612466247916,42.33052681699187,0.01354784086061333,0.011143197845132943,0.022331742990429813,0.011863198040317092,0.00590706753228016,0.011479988774609136,0.036946943815343344,0.011330269289900316,0.0,0.03575,0.041
uniform_decoder,64.0,0.11727255528184559,0.8827274447181545,0.0,0.0125828334699536,0.00024884374190776125,0.26534760167532806,0.9987033699307674,0.056296294723764885,43.41739101969279,0.014781734384414985,0.010601145944983684,0.0204022450305223,0.011751156258092239,0.013919037929535732,0.010738703383788364,0.018471184094154172,0.011729934284812851,1.0,0.0425,0.041
uniform_decoder,65.0,0.11881723800883524,0.8811827619911647,0.0,0.012443242117276916,0.0003552872819319944,0.25886268435018456,0.9987649415870405,0.05542881497016453,44.87950884634324,0.015982706724731566,0.009995114398055898,0.01845564979060125,0.011644712718068006,0.013919037929535732,0.010738703383788364,0.018471184094154172,0.011729934284812851,0.0,0.03875,0.03625
uniform_decoder,66.0,0.12028402563681892,0.879715974363181,0.0,0.01231839583364344,0.0004525282110417299,0.25169544621011225,0.9988324027908623,0.054558134407666575,46.726845508613245,0.017122982074603634,0.009347616747109938,0.016543030506149744,0.01154747178895827,0.013919037929535732,0.010738703383788364,0.018471184094154172,0.011729934284812851,0.0,0.0395,0.039
uniform_decoder,67.0,0.121671961874063,0.878328038125937,0.0,0.01220687678902462,0.0005373036546999325,0.24408040534184766,0.9989029188018315,0.053709275771867036,48.95651831562613,0.018180145553230723,0.008682227104561721,0.014708958340355618,0.011462696345300068,0.013919037929535732,0.010738703383788364,0.018471184094154172,0.011729934284812851,0.0,0.03875,0.0345
uniform_decoder,68.0,0.12298278429360959,0.8770172157063905,0.0,0.012104800650333555,0.0006067930506458499,0.23626535295587864,0.9989736827179447,0.052903918409519815,51.54733271525575,0.01913852023688587,0.008022353563947822,0.012988633977395506,0.01139320694935415,0.013919037929535732,0.010738703383788364,0.018471184094154172,0.011729934284812851,0.0,0.04125,0.03225
uniform_decoder,69.0,0.12422060679865667,0.8757793932013433,0.0,0.013192492513356064,0.0006586919614078729,0.22849591149875934,0.9990421368207109,0.05215942267083897,54.4539385150476,0.01998932926368493,0.007390179224743545,0.011406657525585322,0.011341308038592127,0.013919037929535732,0.010738703383788364,0.018471184094154172,0.011729934284812851,0.0,0.03525,0.03175
uniform_decoder,70.0,0.12539148811657724,0.8746085118834228,0.0,0.015946683524654642,0.0006912576066880963,0.22100190987261142,0.9991061263151738,0.05148829637000056,57.60131128595929,0.020729831951719825,0.006805856007461777,0.009977292419603408,0.011308742393311904,0.013919037929535732,0.010738703383788364,0.018471184094154172,0.011729934284812851,0.0,0.0365,0.025
uniform_decoder,71.0,0.12650295607705153,0.8734970439229485,0.0,0.018369021462223373,0.0007033266604886592,0.21398684960923364,0.9991639728427234,0.050898036374254475,60.88084092872952,0.02136181142095983,0.006287001300981265,0.008705788657755193,0.011296673339511341,0.013919037929535732,0.010738703383788364,0.018471184094154172,0.011729934284812851,0.0,0.043,0.02375
uniform_decoder,72.0,0.1275635471811399,0.8724364528188601,0.0,0.020451061327250913,0.0006943074465974881,0.20762088251358876,0.9992144763132514,0.05039124226649916,64.14986984680093,0.02188981887860036,0.005848509270550971,0.007590248280798474,0.011305692553402512,0.025035203078054635,0.0053950721574223945,0.006232488882015315,0.01174455095041746,1.0,0.037,0.02
uniform_decoder,73.0,0.12858240212176236,0.8714175978782377,0.0,0.02219324451355839,0.0006641499279455444,0.20203707287511655,0.9992568657204469,0.04996589968812577,67.23670413666706,0.02231949296040275,0.005502654052306521,0.00662359439453784,0.011335850072054456,0.025035203078054635,0.0053950721574223945,0.006232488882015315,0.01174455095041746,0.0,0.0365,0.02125
uniform_decoder,74.0,0.12956893799414856,0.8704310620058514,0.0,0.023601352343793458,0.000613297762957897,0.19733038248540857,0.9992907222621874,0.04961575242557949,69.95250207428447,0.022656143109934457,0.005259434581155891,0.005795356184985108,0.011386702237042103,0.025035203078054635,0.0053950721574223945,0.006232488882015315,0.01174455095041746,0.0,0.03975,0.0175
uniform_decoder,75.0,0.13053260153486823,0.8694673984651318,0.0,0.02468344805887076,0.0005426271774193712,0.1935587472582643,0.9993158946205354,0.04933071055170052,72.10981236590611,0.022903670628219578,0.005127090882058244,0.005093131687290578,0.011457372822580629,0.025035203078054635,0.0053950721574223945,0.006232488882015315,0.01174455095041746,0.0,0.04,0.021
uniform_decoder,76.0,0.1314826962858469,0.8685173037141531,0.0,0.02544742003220689,0.00045337749179669845,0.19074568695621533,0.9993324205690131,0.04909726963218693,73.5452102824709,0.023063826805359185,0.005112707773858529,0.00450369899929377,0.011546622508203302,0.025035203078054635,0.0053950721574223945,0.006232488882015315,0.01174455095041746,0.0,0.03825,0.02225
uniform_decoder,77.0,0.13242826947221525,0.8675717305277848,0.0,0.025899156953549468,0.000347077899259151,0.18888397075494578,0.9993404638355858,0.04889894168089044,74.14141076604203,0.02313577716363311,0.0052228118492158235,0.004013808360867819,0.01165292210074085,0.025035203078054635,0.0053950721574223945,0.006232488882015315,0.01174455095041746,0.0,0.04175,0.01725
uniform_decoder,78.0,0.13337804021739355,0.8666219597826065,0.0,0.02604137249338856,0.00022547457768772212,0.18793986333228507,0.9993402714428735,0.04871672345787087,73.84358753554908,0.02311594434615753,0.005463859470426694,0.003610712382342273,0.011774525422312278,0.025035203078054635,0.0053950721574223945,0.006232488882015315,0.01174455095041746,0.0,0.036,0.0165
uniform_decoder,79.0,0.13434034826548405,0.865659651734516,0.0,0.02587312448330315,9.046152019946338e-05,0.1878574066452633,0.9993321544716152,0.048529652674354364,72.66598429089109,0.02299812600644955,0.005842507086306652,0.003282494436839749,0.011909538479800537,0.025035203078054635,0.0053950721574223945,0.006232488882015315,0.01174455095041746,0.0,0.042,0.0175
uniform_decoder,80.0,0.1353231010943019,0.8646768989056981,0.0,0.025390113633109786,5.598233399420685e-05,0.18856215953603053,0.9993164935696927,0.048315525589222905,70.68774110507978,0.02277391479869577,0.006365553084638275,0.0030182480809477067,0.012055982333994207,0.022053310818182233,0.008051930998304703,0.0036520013422801133,0.011655872548730682,1.0,0.042,0.0185
uniform_decoder,81.0,0.13633369755135033,0.8636663024486497,0.0,0.02458587113390459,0.00021184791583780949,0.1899639551375152,0.9992937684773041,0.04805186352985815,68.03981695185513,0.022433471820408918,0.00703944963522114,0.0028081510512831887,0.01221184791583781,0.022053310818182233,0.008051930998304703,0.0036520013422801133,0.011655872548730682,0.0,0.044,0.02325
uniform_decoder,82.0,0.13737890920587265,0.8626210907941274,0.0,0.023453922607553634,0.00037514182716675594,0.19195859897904796,0.9992646072953373,0.04771720878206939,64.8867040419642,0.021966707599430455,0.007869315431534404,0.0026434695603424186,0.012375141827166756,0.022053310818182233,0.008051930998304703,0.0036520013422801133,0.011655872548730682,0.0,0.04075,0.02775
uniform_decoder,83.0,0.13846470831454435,0.8615352916854556,0.0,0.021990915631198447,0.0005439228633735225,0.19442894249939685,0.9992298455833841,0.04729278601745039,61.406888017676934,0.021364889325666832,0.008857450601235706,0.002516523093232679,0.012543922863373523,0.022053310818182233,0.008051930998304703,0.0036520013422801133,0.011655872548730682,0.0,0.03925,0.0265
uniform_decoder,84.0,0.13959604512568186,0.8604039548743181,0.0,0.02020049631088646,0.0007163295721064628,0.19724625107782878,0.9991905781829028,0.04676447035586495,57.775154274411165,0.020622605858673326,0.010001473809532101,0.002420635738254762,0.012716329572106463,0.022053310818182233,0.008051930998304703,0.0036520013422801133,0.011655872548730682,0.0,0.043,0.0235
uniform_decoder,85.0,0.14077659678408935,0.8592234032159106,0.0,0.018097425875622963,0.0008905995984432365,0.20027302928358331,0.9991481803710837,0.04612485834780411,54.14862111886626,0.019739883348473944,0.011292362058388673,0.0023500954144623065,0.012890599598443237,0.022053310818182233,0.008051930998304703,0.0036520013422801133,0.011655872548730682,0.0,0.04175,0.026
uniform_decoder,86.0,0.14200853135741862,0.8579914686425814,0.0,0.01713678494499972,0.0010650818608899937,0.20336828130325127,0.9991042740084275,0.04537507449997029,50.65731588329979,0.018724082951737442,0.012712837289058691,0.0023001352957964134,0.013065081860889994,0.022053310818182233,0.008051930998304703,0.0036520013422801133,0.011655872548730682,0.0,0.05225,0.03225
uniform_decoder,87.0,0.1432923454429106,0.8567076545570894,0.0,0.017560787877574154,0.001238242763787879,0.20639549031517881,0.9990606235513868,0.04452583138078099,47.39934820221935,0.017591093691783067,0.014236635634915064,0.0022669414491239765,0.01323824276378788,0.022053310818182233,0.008051930998304703,0.0036520013422801133,0.011655872548730682,0.0,0.04975,0.028
uniform_decoder,88.0,0.14462683275462768,0.8553731672453724,0.0,0.017946792989580435,0.0014086676984536098,0.20923252396593978,0.999018967611257,0.044183424728110154,45.037681971663694,0.01636534541273903,0.015829126146215233,0.002247678569373827,0.01340866769845361,0.015577163727253582,0.017921294421060018,0.002861562623225204,0.011192171163109197,1.0,0.04025,0.0275
uniform_decoder,89.0,0.14600921833383035,0.8539907816661696,0.0,0.01828732356668842,0.0015750590407947879,0.21178159979941916,0.9989808183941927,0.0446734631009508,43.83268187573484,0.015078371413295225,0.017449467718836785,0.0022405155654435906,0.013575059040794788,0.015577163727253582,0.017921294421060018,0.002861562623225204,0.011192171163109197,0.0,0.0475,0.0305
uniform_decoder,90.0,0.1474354526928556,0.8525645473071444,0.0,0.018575453712726044,0.0017362317421772896,0.21397690580413314,0.9989472810493789,0.04512341384447461,42.86368533391786,0.013766025087980166,0.019054058121602994,0.002244629496857117,0.01373623174217729,0.015577163727253582,0.017921294421060018,0.002861562623225204,0.011192171163109197,0.0,0.0445,0.0345
uniform_decoder,91.0,0.14890061706509816,0.8510993829349018,0.0,0.01880529656966111,0.0018911074571429896,0.2157878495314724,0.998918944733419,0.04552608012347183,42.11262969695886,0.012464868207514853,0.020600601161516293,0.0022601727993700363,0.01389110745714299,0.015577163727253582,0.017921294421060018,0.002861562623225204,0.011192171163109197,0.0,0.0455,0.0395
uniform_decoder,92.0,0.15039936335793516,0.8496006366420649,0.0,0.02055518038568827,0.0020387079776598618,0.2172171400161882,0.9988958740086488,0.045876013051967784,41.54961789806659,0.011208513979674033,0.022051897338628477,0.0022882029732661765,0.014038707977659862,0.015577163727253582,0.017921294421060018,0.002861562623225204,0.011192171163109197,0.0,0.0485,0.0365
uniform_decoder,93.0,0.15192631142664723,0.8480736885733527,0.0,0.023023275657842852,0.002178148566556371,0.21829444650848479,0.998877694042399,0.04616946907131739,41.1380415105414,0.010024696620211904,0.02337856190342361,0.0023305896253688527,0.014178148566556371,0.015577163727253582,0.017921294421060018,0.002861562623225204,0.011192171163109197,0.0,0.04275,0.035
uniform_decoder,94.0,0.15347634926712317,0.8465236507328768,0.0,0.025236750498020263,0.002308631615903679,0.2190675226284079,0.998863734087855,0.04640411629962746,40.83913439947141,0.008933564576477331,0.02456023890340297,0.002389923828905378,0.01430863161590368,0.015577163727253582,0.017921294421060018,0.002861562623225204,0.011192171163109197,0.0,0.052,0.045
uniform_decoder,95.0,0.15504481546035875,0.8449551845396412,0.0,0.027168574447015894,0.0024294409082788286,0.21959300236311852,0.9988531835817799,0.0465785595426785,40.615532532198365,0.007947300050179849,0.025585329980203825,0.00246945548300808,0.014429440908278829,0.015577163727253582,0.017921294421060018,0.002861562623225204,0.011192171163109197,0.0,0.04425,0.04
static_tailored,0.0,0.0007303831694641939,0.9992696168305358,0.0,0.0016504110516137962,0.0010943261996927533,0.193867357680929,0.9992696168305357,0.04547217855283188,62.25797698238981,0.028481290117015196,0.003759354941987726,0.003759354941764827,0.014427054196902482,0.027728796793657313,0.003514079133974574,0.004411996862007589,0.015521380396595235,1.0,0.04925,0.02125
static_tailored,1.0,0.0019079251503174553,0.9980920748496825,0.0,0.0026872168971452714,0.0009830893407695232,0.19602416931683342,0.9992562662963838,0.046262392918693274,62.202899631618614,0.028787792827848623,0.004159033286044574,0.0034287301511236267,0.014538291055825712,0.027728796793657313,0.003514079133974574,0.004411996862007589,0.015521380396595235,0.0,0.04475,0.02175
static_tailored,2.0,0.0032087618584604244,0.9967912381415396,0.0,0.003598954133490256,0.0008829504868531519,0.19840521548262735,0.9992402582176657,0.046973932208513626,61.828812500198836,0.0289478477194849,0.004639055896082759,0.0031570704164531056,0.014638429909742083,0.027728796793657313,0.003514079133974574,0.004411996862007589,0.015521380396595235,0.0,0.04575,0.0235
static_tailored,3.0,0.004619909459246493,0.9953800905407535,0.0,0.004396090964898734,0.0007943467790731129,0.20098510035347256,0.9992217321695767,0.04760816403026526,61.17195413867832,0.028950828656302947,0.005211682030202612,0.0029355406559825265,0.014727033617522122,0.027728796793657313,0.003514079133974574,0.004411996862007589,0.015521380396595235,0.0,0.05375,0.025
static_tailored,4.0,0.006130134821720743,0.9938698651782792,0.0,0.005086624970232417,0.0007176645265850514,0.20373173783595733,0.9992009311285321,0.04816534359541416,60.276836346955214,0.028784359322713705,0.005889641327865912,0.002756496614722902,0.014803715870010184,0.027728796793657313,0.003514079133974574,0.004411996862007589,0.015521380396595235,0.0,0.04775,0.02475
static_tailored,5.0,0.007729638208318734,0.9922703617916813,0.0,0.005676380970531853,0.0006532373282022164,0.20660400075231256,0.9991782465575634,0.04864483271227902,59.196384463008414,0.02843533474153467,0.006685286770073433,0.002613361475451953,0.014868143068393019,0.027728796793657313,0.003514079133974574,0.004411996862007589,0.015521380396595235,0.0,0.0495,0.02275
static_tailored,6.0,0.009409658748323838,0.9905903412516761,0.0,0.006169465897299704,0.0006013443428761929,0.2095496117620716,0.9991542703639333,0.0490454587528444,57.99188849635937,0.027891489752301896,0.00760933618582356,0.002500480975201454,0.014920036053719042,0.027728796793657313,0.003514079133974574,0.004411996862007589,0.015521380396595235,0.0,0.0465,0.02375
static_tailored,7.0,0.011162038895687253,0.9888379611043128,0.0,0.00773941405960697,0.0005622086861971215,0.21250400560966534,0.9991298405402481,0.04936600076969796,56.73213135414751,0.027143515790454924,0.008669201313165807,0.0024129859847942417,0.014959171710398114,0.027728796793657313,0.003514079133974574,0.004411996862007589,0.015521380396595235,0.0,0.046,0.0275
static_tailored,8.0,0.012978779345631044,0.9870212206543689,0.0,0.009959444733368166,0.0005359959204749489,0.21539101873563912,0.9991060607303643,0.04960577038572263,55.491208486612784,0.02618760173329754,0.009867015751083296,0.00234668380610792,0.014985384476120286,0.02935777018470402,0.009719428450449041,0.0015850351484080847,0.011745980847308731,1.0,0.04975,0.02675
static_tailored,9.0,0.014851637247975304,0.9851483627520247,0.0,0.012498264396680451,0.0005228125947850538,0.21812618727209152,0.999084270224656,0.049765220965344636,54.34487586323996,0.025028087176918665,0.01119762963168294,0.002297992579774151,0.014998567801810182,0.02935777018470402,0.009719428450449041,0.0015850351484080847,0.011745980847308731,0.0,0.052,0.0265
static_tailored,10.0,0.016771839090165268,0.9832281609098348,0.0,0.015330079031595749,0.000522704778767381,0.2206230227842984,0.9990659449920537,0.0498464797423782,53.36567902138368,0.02367971101183441,0.012647000685675489,0.002263925163935657,0.014998675617827854,0.02935777018470402,0.009719428450449041,0.0015850351484080847,0.011745980847308731,0.0,0.05,0.02875
static_tailored,11.0,0.018729982700839802,0.9812700172991602,0.0,0.0184072936965635,0.0005356565203574904,0.2228018448755288,0.9990525264727587,0.04985367336601925,52.61748421739349,0.022168805398437928,0.014191503162737307,0.0022421185894262088,0.014985723876237745,0.02935777018470402,0.009719428450449041,0.0015850351484080847,0.011745980847308731,0.0,0.04575,0.03075
static_tailored,12.0,0.02071617932785435,0.9792838206721457,0.0,0.021661590307516597,0.0005615881437318806,0.22459974457563145,0.9990452018785759,0.04979293042624717,52.15021825973171,0.020532838802705875,0.01579860839441686,0.002230893805884716,0.014959792252863355,0.02935777018470402,0.009719428450449041,0.0015850351484080847,0.011745980847308731,0.0,0.04475,0.03
static_tailored,13.0,0.022720435382423784,0.9772795646175763,0.0,0.02500848519273004,0.000600354290724284,0.22597943283535776,0.9990446878352085,0.04967200698259905,51.995576747879205,0.01881802268685935,0.017429114839960944,0.0022293214820618807,0.014921026105870951,0.02935777018470402,0.009719428450449041,0.0015850351484080847,0.011745980847308731,0.0,0.0495,0.0345
static_tailored,14.0,0.024733208871586816,0.9752667911284132,0.0,0.028354903667575378,0.0006517415984793155,0.22693458157028054,0.9990510822019939,0.04949958009181782,52.16424456979113,0.017075216219648828,0.019040673101131878,0.002237267735598002,0.01486963879811592,0.02935777018470402,0.009719428450449041,0.0015850351484080847,0.011745980847308731,0.0,0.0465,0.0375
static_tailored,15.0,0.0267460246276685,0.9732539753723315,0.0,0.031608337123537375,0.0007154659003883578,0.2274900534039039,0.9990638344330474,0.049284351219939154,52.64490914824728,0.015354901942002503,0.020591926009745812,0.0022554014658962627,0.014805914496206878,0.02935777018470402,0.009719428450449041,0.0015850351484080847,0.011745980847308731,0.0,0.04575,0.036
